,F25,F67,F102,F104,F108,F95,F109,F23,F112,F113,F116,F117,F110,F115,F43,F42,F44,F134,F136,F6,category,1
1478,0.12873757,-0.43465978,-0.59996945,2.4585004,0.30309504,-0.81128955,1.5334128,0.6765245,-0.8112896,-0.34951493,0.9609529,0.7471093,0.9665945,-0.4404178,-0.13647467,-0.29980317,-0.5326678,-0.5713413,-0.60737985,-0.3540827,0,0.020132480267980254
1480,-0.31483355,-0.43465978,-0.5945163,0.8636702,0.30309504,-0.81835794,-1.3361114,0.6765245,-0.818358,-0.34951493,0.9609529,3.3689227,3.1943343,-0.4404178,-0.13647467,-0.29980317,-0.5326678,-0.5713413,-0.60737985,-0.3540827,0,0.0718215349052192
1481,-0.49583095,-0.4184374,-0.577248,-0.0932279,0.30309504,-0.7971529,1.5334128,0.6765245,-0.7971529,-0.34951493,0.9609529,0.7471093,0.9665945,-0.4404178,-0.13647467,-0.29980317,-0.5326678,-0.5713413,-0.60737985,-0.3540827,0,0.07501715966385374
1482,-0.49583095,-0.4184374,-0.577248,-0.0932279,0.30309504,-0.7971529,1.5334128,0.6765245,-0.7971529,-0.34951493,0.9609529,0.7471093,0.9665945,-0.4404178,-0.13647467,-0.29980317,-0.5326678,-0.5713413,-0.60737985,-0.3540827,0,0.07501715966385374
1483,-0.49583095,-0.4184374,-0.577248,-0.0932279,0.30309504,-0.7971529,1.5334128,0.6765245,-0.7971529,-0.34951493,0.9609529,0.7471093,0.9665945,-0.4404178,-0.13647467,-0.29980317,-0.5326678,-0.5713413,-0.60737985,-0.3540827,0,0.07501715966385374
1484,-0.49583095,-0.4184374,-0.577248,-0.0932279,0.30309504,-0.7971529,1.5334128,0.6765245,-0.7971529,-0.34951493,0.9609529,0.7471093,0.9665945,-0.4404178,-0.13647467,-0.29980317,-0.5326678,-0.5713413,-0.60737985,-0.3540827,0,0.07501715966385374
1487,0.60289973,-0.43465978,-0.59795696,1.1610113,0.30309504,-0.81835794,-1.2017933,-0.08423652,-0.818358,-0.28858408,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.42328393,-0.55019534,-0.72032666,-0.6167652,-0.6987905,-0.3540827,0,7.645567285304287e-05
1488,0.06118219,-0.43465978,-0.59789205,0.7573482,0.30309504,-0.8042212,-0.5302025,0.6765245,-0.8042213,-0.16672236,-0.7312871,-0.8665229,-0.9120274,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.6167652,-0.69163734,-0.3540827,0,7.0672449669673e-05
1489,0.06118219,-0.43465978,-0.59789205,0.7573482,0.30309504,-0.8042212,-0.5302025,0.6765245,-0.8042213,-0.16672236,-0.7312871,-0.8665229,-0.9120274,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.6167652,-0.69163734,-0.3540827,0,7.0672449669673e-05
1490,0.06118219,-0.43465978,-0.59789205,0.7573482,0.30309504,-0.8042212,-0.5302025,0.6765245,-0.8042213,-0.16672236,-0.7312871,-0.8665229,-0.9120274,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.6167652,-0.69163734,-0.3540827,0,7.0672449669673e-05
1491,0.06118219,-0.4306042,-0.5950356,0.084656954,-2.1682222,-0.81835794,-1.4093759,-0.46461707,-0.818358,-0.28858408,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.6167652,-0.69163734,-0.3540827,0,0.0004982500689771055
1492,0.12873757,-0.4306042,-0.59613925,0.8600039,0.30309504,-0.7759478,-1.1163181,-0.8449975,-0.77594787,-0.34951493,0.9609529,0.5850872,0.49534178,0.0288374,-0.4122528,-0.5532304,-0.7175911,-0.6167652,-0.6812404,-0.3540827,0,0.12323968679203313
1494,0.12873757,-0.4306042,-0.59613925,0.8600039,0.30309504,-0.7759478,-1.1163181,-0.8449975,-0.77594787,-0.34951493,0.9609529,0.5850872,0.49534178,0.0288374,-0.4122528,-0.5532304,-0.7175911,-0.6167652,-0.6812404,-0.3540827,0,0.12323968679203313
1495,0.12873757,-0.4306042,-0.59613925,0.8600039,0.30309504,-0.7759478,-1.1163181,-0.8449975,-0.77594787,-0.34951493,0.9609529,0.5850872,0.49534178,0.0288374,-0.4122528,-0.5532304,-0.7175911,-0.6167652,-0.6812404,-0.3540827,0,0.12323968679203313
1496,0.12873757,-0.4306042,-0.59613925,0.8600039,0.30309504,-0.7759478,-1.1163181,-0.8449975,-0.77594787,-0.34951493,0.9609529,0.5850872,0.49534178,0.0288374,-0.4122528,-0.5532304,-0.7175911,-0.6167652,-0.6812404,-0.3540827,0,0.12323968679203313
1497,0.12873757,-0.4306042,-0.59613925,0.8600039,0.30309504,-0.7759478,-1.1163181,-0.8449975,-0.77594787,-0.34951493,0.9609529,0.5850872,0.49534178,0.0288374,-0.4122528,-0.5532304,-0.7175911,-0.6167652,-0.6812404,-0.3540827,0,0.12323968679203313
1498,0.12873757,-0.4306042,-0.59613925,0.8600039,0.30309504,-0.7759478,-1.1163181,-0.8449975,-0.77594787,-0.34951493,0.9609529,0.5850872,0.49534178,0.0288374,-0.4122528,-0.5532304,-0.7175911,-0.6167652,-0.6812404,-0.3540827,0,0.12323968679203313
1500,0.12873757,-0.4306042,-0.59620416,0.9304305,0.30309504,-0.81835794,-1.1163181,-0.8449975,-0.818358,-0.34951493,0.9609529,0.5850872,0.49534178,-0.4404178,-0.4122528,-0.5532304,-0.7175911,-0.6167652,-0.6812404,-0.3540827,0,0.03566617002867202
1501,-0.80429137,-0.43465978,-0.59594446,1.3031344,0.30309504,-0.81835794,-0.20051245,0.296144,-0.818358,-0.28858408,-0.7312871,-0.190703,-0.15490082,-0.4404178,-0.0041011563,-0.5623356,-0.697348,-0.5864108,-0.65620434,-0.3540827,0,0.00012050242202044523
1610,-0.107068926,-0.4184374,-0.58984214,-0.24577692,0.30309504,-0.78301615,0.67866087,0.296144,-0.78301626,-0.34951493,0.9609529,1.3068224,1.2350657,0.1070466,-0.42328393,-0.5744758,-0.7361928,-0.6115985,-0.46797657,-0.3540827,1,0.3827473151995931
1616,-0.20903929,-0.4103262,-0.58867365,-0.22270918,0.30309504,-0.7971529,0.67866087,0.296144,-0.7971529,-0.34951493,0.9609529,1.3068224,1.2350657,0.38077888,-0.42328393,-0.5744758,-0.7361928,-0.6115985,-0.46797657,-0.3540827,1,0.5636538489442828
1617,-0.107068926,-0.4265486,-0.59250385,-0.044156212,0.30309504,-0.8042212,-0.20051245,0.296144,-0.8042213,-0.28858408,2.6531928,-0.190703,-0.15490082,1.74944,-0.42328393,-0.5744758,-0.7361928,-0.6115985,-0.46797657,-0.3540827,1,0.998977350350854
1619,-0.107068926,-0.4265486,-0.59250385,-0.044156212,0.30309504,-0.8042212,0.67866087,0.296144,-0.8042213,-0.34951493,0.9609529,1.3068224,1.2350657,1.74944,-0.42328393,-0.5744758,-0.7361928,-0.6115985,-0.46797657,-0.3540827,1,0.9833830428641226
1622,-0.43719798,-0.4143818,-0.5932828,0.08695137,0.30309504,-0.8042212,0.67866087,0.296144,-0.8042213,-0.34951493,0.9609529,1.3068224,1.2350657,0.6545111,-0.42328393,-0.5744758,-0.7361928,-0.6115985,-0.46797657,-0.3540827,1,0.681270548610026
1624,-0.44484577,-0.4306042,-0.59795696,0.9339508,0.30309504,-0.81128955,0.67866087,0.296144,-0.8112896,-0.34951493,0.9609529,1.3068224,1.2350657,1.2019756,-0.42328393,-0.5744758,-0.7361928,-0.6115985,-0.46797657,-0.3540827,1,0.8560431483101403
1626,-0.107068926,-0.42249298,-0.5952953,0.25125536,0.30309504,-0.81128955,0.67866087,0.296144,-0.8112896,-0.34951493,0.9609529,1.3068224,1.2350657,1.2019756,-0.42328393,-0.5744758,-0.7361928,-0.6115985,-0.46797657,-0.3540827,1,0.9124083061967162
1627,-0.55956244,-0.4306042,-0.59795696,0.9339508,0.30309504,-0.81128955,-0.8476818,0.296144,-0.8112896,-0.28858408,2.6531928,0.19328807,0.25543147,2.844369,-0.42328393,-0.5744758,-0.7361928,-0.6115985,-0.46797657,-0.3540827,1,0.9998991365152359
1628,-0.55956244,-0.4306042,-0.59795696,0.9339508,0.30309504,-0.81128955,0.67866087,0.296144,-0.8112896,-0.34951493,0.9609529,1.3068224,1.2350657,2.844369,-0.42328393,-0.5744758,-0.7361928,-0.6115985,-0.46797657,-0.3540827,1,0.9983443699110874
1630,-0.1797228,-0.4306042,-0.59256876,0.18081327,0.30309504,-0.81128955,0.67866087,0.296144,-0.8112896,-0.34951493,0.9609529,1.3068224,1.2350657,1.2019756,-0.42328393,-0.5744758,-0.7361928,-0.6115985,-0.46797657,-0.3540827,1,0.9140000438352411
1632,-0.107068926,-0.4306042,-0.5938671,0.18390644,0.30309504,-0.79008454,-0.71336365,0.6765245,-0.7900846,-0.28858408,2.6531928,-0.25158468,-0.25847515,1.5304543,-0.42328393,-0.5744758,-0.7361928,-0.6115985,-0.46797657,-0.3540827,1,0.9958428469763217
1633,-0.107068926,-0.4306042,-0.5938671,0.18390644,0.30309504,-0.79008454,0.67866087,0.296144,-0.7900846,-0.34951493,0.9609529,1.3068224,1.2350657,1.5304543,-0.42328393,-0.5744758,-0.7361928,-0.6115985,-0.46797657,-0.3540827,1,0.964455496323471
1634,-0.107068926,-0.4306042,-0.5938671,0.18390644,0.30309504,-0.79008454,0.67866087,0.296144,-0.7900846,-0.34951493,0.9609529,1.3068224,1.2350657,1.5304543,-0.42328393,-0.5744758,-0.7361928,-0.6115985,-0.46797657,1.305321,1,0.915939993872729
1636,-0.21031392,-0.43871537,-0.58458376,-0.24247997,0.30309504,-0.78301615,-0.8476818,0.296144,-0.78301626,-0.28858408,2.6531928,0.19328807,0.25543147,1.74944,-0.42328393,-0.5744758,-0.7361928,-0.6115985,-0.46797657,-0.3540827,1,0.9990413755440497
1637,-0.21031392,-0.43871537,-0.58458376,-0.24247997,-2.1682222,-0.78301615,-0.8476818,0.296144,-0.78301626,-0.28858408,2.6531928,0.19328807,0.25543147,1.74944,-0.42328393,-0.5744758,-0.7361928,-0.6115985,-0.46797657,-0.3540827,1,0.9997039562083321
1638,-0.21031392,-0.43871537,-0.58458376,-0.24247997,0.30309504,-0.78301615,-0.8476818,0.296144,-0.78301626,-0.2276532,0.9609529,0.19328807,0.25543147,1.74944,-0.42328393,-0.5744758,-0.7361928,-0.6115985,-0.46797657,-0.3540827,1,0.9308670048762474
1639,-0.107068926,-0.43465978,-0.58659625,-0.3494912,0.30309504,-0.8254263,-1.3605329,-1.6057587,-0.82542634,-0.34951493,0.9609529,3.5493562,3.3692691,1.2019756,-0.42328393,-0.5729583,-0.7340044,-0.6109527,-0.64414376,-0.3540827,1,0.9927797188287034
1640,-0.21031392,-0.43871537,-0.58458376,-0.24247997,0.30309504,-0.78301615,0.67866087,0.296144,-0.78301626,-0.34951493,0.9609529,1.3068224,1.2350657,1.74944,-0.42328393,-0.5744758,-0.7361928,-0.6115985,-0.46797657,-0.3540827,1,0.9844699569815956
1644,-0.107068926,-0.43465978,-0.59549004,0.78803897,-2.1682222,-0.81835794,-1.2872685,0.6765245,-0.818358,-0.28858408,2.6531928,-0.44596297,-0.50428504,2.844369,-0.42328393,-0.5729583,-0.7340044,-0.6109527,-0.64414376,-0.3540827,1,0.9999271342527226
1645,-0.67172986,-0.43871537,-0.59399694,-0.73116,0.30309504,-0.81835794,-1.3361114,-0.08423652,-0.818358,-0.28858408,2.6531928,-0.23975296,-0.30435964,2.844369,-0.42328393,-0.5729583,-0.7340044,-0.6109527,-0.64414376,-0.3540827,1,0.9999472810633528
1884,1.706729,-0.4143818,-0.58237654,0.0006483742,0.30309504,-0.8042212,0.10475603,-0.8449975,-0.8042213,-0.34951493,0.9609529,1.068392,1.0185841,2.844369,-0.4122528,-0.36960948,-0.51625454,2.0221298,1.9106969,2.9647248,1,0.9993377102212253
1885,1.706729,-0.4143818,-0.58237654,0.0006483742,0.30309504,-0.8042212,0.0070701037,0.6765245,-0.8042213,-0.28858408,2.6531928,1.1435727,1.095118,2.844369,-0.4122528,-0.36960948,-0.51625454,2.0221298,1.9106969,-0.3540827,1,0.9999956953656411
1886,1.706729,-0.4143818,-0.58237654,0.0006483742,0.30309504,-0.8042212,0.67866087,0.296144,-0.8042213,-0.34951493,0.9609529,1.3068224,1.2350657,2.844369,-0.4122528,-0.36960948,-0.51625454,2.0221298,1.9106969,2.9647248,1,0.9989867770110035
1887,1.706729,-0.4143818,-0.57913065,-0.10419527,0.30309504,-0.8042212,0.10475603,-0.8449975,-0.8042213,-0.34951493,0.9609529,1.068392,1.0185841,2.844369,-0.4122528,-0.36960948,-0.51625454,2.0221298,1.9106969,2.9647248,1,0.9993797881637815
1888,1.706729,-0.4143818,-0.57913065,-0.10419527,0.30309504,-0.8042212,0.0070701037,0.6765245,-0.8042213,-0.28858408,2.6531928,1.1435727,1.095118,2.844369,-0.4122528,-0.36960948,-0.51625454,2.0221298,1.9106969,-0.3540827,1,0.9999959690250593
1889,1.706729,-0.4143818,-0.57913065,-0.10419527,0.30309504,-0.8042212,0.67866087,0.296144,-0.8042213,-0.34951493,0.9609529,1.3068224,1.2350657,2.844369,-0.4122528,-0.36960948,-0.51625454,2.0221298,1.9106969,2.9647248,1,0.9990511299865039
1890,1.706729,-0.4143818,-0.58237654,0.0006483742,0.30309504,-0.8042212,0.10475603,-0.8449975,-0.8042213,-0.34951493,0.9609529,1.068392,1.0185841,2.844369,-0.4122528,-0.36960948,-0.51625454,2.0221298,1.9106969,2.9647248,1,0.9993377102212253
1891,1.706729,-0.4143818,-0.58237654,0.0006483742,0.30309504,-0.8042212,0.0070701037,0.6765245,-0.8042213,-0.28858408,2.6531928,1.1435727,1.095118,2.844369,-0.4122528,-0.36960948,-0.51625454,2.0221298,1.9106969,-0.3540827,1,0.9999956953656411
1892,1.706729,-0.4143818,-0.58237654,0.0006483742,0.30309504,-0.8042212,0.67866087,0.296144,-0.8042213,-0.34951493,0.9609529,1.3068224,1.2350657,2.844369,-0.4122528,-0.36960948,-0.51625454,2.0221298,1.9106969,2.9647248,1,0.9989867770110035
1893,0.11216737,-0.4143818,-0.5727037,-0.24274327,0.30309504,-0.8042212,0.10475603,-0.8449975,-0.8042213,-0.34951493,0.9609529,1.068392,1.0185841,2.844369,-0.4122528,-0.36960948,-0.51625454,2.0221298,1.9106969,2.9647248,1,0.9989652731098644
1894,0.11216737,-0.4143818,-0.5727037,-0.24274327,-2.1682222,-0.8042212,0.0070701037,0.6765245,-0.8042213,-0.28858408,2.6531928,1.1435727,1.095118,2.844369,-0.4122528,-0.36960948,-0.51625454,2.0221298,1.9106969,-0.3540827,1,0.9999979236702764
1895,0.11216737,-0.4143818,-0.5727037,-0.24274327,0.30309504,-0.8042212,0.67866087,0.296144,-0.8042213,-0.34951493,0.9609529,1.3068224,1.2350657,2.844369,-0.4122528,-0.36960948,-0.51625454,2.0221298,1.9106969,2.9647248,1,0.9984173059740034
2249,-0.84253025,-0.42249298,-0.47175565,-0.5706419,0.30309504,-0.7971529,-1.3971652,-0.8449975,-0.7971529,-0.28858408,2.6531928,3.3689227,3.1943343,2.0231724,-0.4122528,-0.36960948,-0.51625454,2.0221298,1.9106969,-0.3540827,1,0.999990665601576
2251,-0.84253025,-0.42249298,-0.47175565,-0.5706419,0.30309504,-0.7971529,1.5334128,0.6765245,-0.7971529,-0.34951493,0.9609529,0.7471093,0.9665945,2.0231724,-0.4122528,-0.36960948,-0.51625454,2.0221298,1.9106969,-0.3540827,1,0.9961865556646722
2252,-0.84253025,-0.42249298,-0.47175565,-0.5706419,0.30309504,-0.7971529,1.5334128,0.6765245,-0.7971529,-0.34951493,0.9609529,0.7471093,0.9665945,2.0231724,-0.4122528,-0.36960948,-0.51625454,2.0221298,1.9106969,-0.3540827,1,0.9961865556646722
2253,0.039513484,-0.4143818,-0.32685786,-0.47493273,0.30309504,-0.7971529,0.10475603,-0.8449975,-0.7971529,-0.34951493,0.9609529,1.068392,1.0185841,2.844369,-0.4122528,-0.36960948,-0.51625454,2.0221298,1.9106969,2.9647248,1,0.9989504445920534
1502,-0.35817096,-0.4103262,-0.58445394,-0.22941567,5.2457294,-0.7971529,-0.43251657,0.6765245,-0.7971529,-0.2276532,0.9609529,-0.44596297,-0.50428504,2.0231724,-0.0041011563,-0.5623356,-0.697348,-0.5864108,-0.65620434,-0.3540827,0,0.8298241552533012
1508,-0.43719798,-0.4265486,-0.57101583,-0.4862156,0.30309504,-0.6699226,-0.43251657,0.6765245,-0.66992265,-0.28858408,-0.7312871,-0.44596297,-0.50428504,0.0075076083,-0.0041011563,-0.5623356,-0.697348,-0.5864108,-0.65620434,-0.3540827,0,0.0008969988458255198
1509,-0.43719798,-0.4265486,-0.57101583,-0.4862156,0.30309504,-0.6699226,-0.8476818,-0.8449975,-0.66992265,-0.044860635,-0.7312871,0.19328807,0.25543147,0.0075076083,-0.0041011563,-0.5623356,-0.697348,-0.5864108,-0.65620434,-0.3540827,0,0.003223696996642104
1510,-0.43719798,-0.4306042,-0.6006186,4.230534,0.30309504,-0.81835794,-1.3605329,-1.6057587,-0.818358,-0.34951493,0.9609529,3.5493562,3.3692691,-0.4404178,-0.0041011563,-0.5623356,-0.697348,-0.5864108,-0.65620434,-0.3540827,0,0.023982118682218338
1512,-0.43719798,-0.4265486,-0.57101583,-0.4862156,0.30309504,-0.6699226,-1.4093759,0.6765245,-0.66992265,-0.044860635,-0.7312871,-0.961488,-1.0040984,0.0075076083,-0.0041011563,-0.5623356,-0.697348,-0.5864108,-0.65620434,-0.3540827,0,0.000383331813263284
1513,-0.43719798,-0.4265486,-0.57101583,-0.4862156,0.30309504,-0.6699226,-1.4093759,0.6765245,-0.66992265,-0.044860635,-0.7312871,-0.961488,-1.0040984,0.0075076083,-0.0041011563,-0.5623356,-0.697348,-0.5864108,-0.65620434,-0.3540827,0,0.000383331813263284
1514,-0.43719798,-0.4265486,-0.57101583,-0.4862156,0.30309504,-0.6699226,-1.4093759,0.6765245,-0.66992265,-0.044860635,-0.7312871,-0.961488,-1.0040984,0.0075076083,-0.0041011563,-0.5623356,-0.697348,-0.5864108,-0.65620434,-0.3540827,0,0.000383331813263284
1515,-0.43719798,-0.4265486,-0.57101583,-0.4862156,0.30309504,-0.6699226,-1.4093759,0.6765245,-0.66992265,-0.044860635,-0.7312871,-0.961488,-1.0040984,0.0075076083,-0.0041011563,-0.5623356,-0.697348,-0.5864108,-0.65620434,-0.3540827,0,0.000383331813263284
1517,1.0847098,-0.43465978,-0.59587955,0.15213054,0.30309504,-0.81835794,-0.20051245,0.296144,-0.818358,-0.28858408,-0.7312871,-0.190703,-0.15490082,-0.4404178,-0.0041011563,-0.5623356,-0.697348,-0.5864108,-0.65620434,-0.3540827,0,0.0004608891412471718
1518,-0.43719798,-0.4265486,-0.57101583,-0.4862156,0.30309504,-0.6699226,-1.3971652,-0.46461707,-0.66992265,-0.34951493,0.9609529,-0.961488,-1.0040984,0.0075076083,-0.0041011563,-0.5623356,-0.697348,-0.5864108,-0.65620434,-0.3540827,0,0.03890749356108175
1519,-0.43719798,-0.4265486,-0.57101583,-0.4862156,0.30309504,-0.6699226,-1.3971652,-0.46461707,-0.66992265,-0.34951493,0.9609529,-0.961488,-1.0040984,0.0075076083,-0.0041011563,-0.5623356,-0.697348,-0.5864108,-0.65620434,-0.3540827,0,0.03890749356108175
1520,-0.35817096,-0.43871537,-0.5984114,0.9863494,0.30309504,-0.8042212,-1.4337972,0.6765245,-0.8042213,-0.28858408,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.3681283,-0.56385314,-0.7126671,-0.6105221,-0.59307355,-0.3540827,0,2.1657828724634028e-05
1521,-0.35817096,-0.43871537,-0.5984114,0.9863494,0.30309504,-0.8042212,-1.4337972,0.6765245,-0.8042213,-0.28858408,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.3681283,-0.56385314,-0.7126671,-0.6105221,-0.59307355,-0.3540827,0,2.1657828724634028e-05
1522,-0.35817096,-0.43871537,-0.5984114,0.9863494,0.30309504,-0.8042212,0.67866087,0.296144,-0.8042213,-0.34951493,0.9609529,1.3068224,1.2350657,-0.4404178,-0.3681283,-0.56385314,-0.7126671,-0.6105221,-0.59307355,-0.3540827,0,0.04168856519918572
1523,-0.35817096,-0.43871537,-0.60009927,2.7038589,0.30309504,-0.81835794,0.67866087,0.296144,-0.818358,-0.34951493,0.9609529,1.3068224,1.2350657,-0.4404178,-0.3681283,-0.56385314,-0.7126671,-0.6105221,-0.59307355,-0.3540827,0,0.009764838133823854
1524,-0.35817096,-0.43871537,-0.599515,1.8205683,0.30309504,-0.81835794,0.67866087,0.296144,-0.818358,-0.34951493,0.9609529,1.3068224,1.2350657,-0.4404178,-0.3681283,-0.56385314,-0.7126671,-0.6105221,-0.59307355,-0.3540827,0,0.02084140761470618
1525,-0.35817096,-0.43871537,-0.5986711,1.129475,0.30309504,-0.81835794,0.67866087,0.296144,-0.818358,-0.34951493,0.9609529,1.3068224,1.2350657,-0.4404178,-0.3681283,-0.56385314,-0.7126671,-0.6105221,-0.59307355,-0.3540827,0,0.037401020192490066
1526,-0.43719798,-0.43871537,-0.5980868,0.8356907,0.30309504,-0.81835794,0.67866087,0.296144,-0.818358,-0.34951493,0.9609529,1.3068224,1.2350657,-0.4404178,-0.3681283,-0.56385314,-0.7126671,-0.6105221,-0.59307355,-0.3540827,0,0.04649575793680874
1527,-0.35944557,-0.43871537,-0.60003436,2.5766358,0.30309504,-0.8042212,-1.2017933,-0.08423652,-0.8042213,-0.16672236,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.3681283,-0.56385314,-0.7126671,-0.6105221,-0.59307355,-0.3540827,0,9.18935227369115e-06
1528,-0.35944557,-0.43871537,-0.60003436,2.5766358,0.30309504,-0.8042212,-1.2017933,-0.08423652,-0.8042213,-0.16672236,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.3681283,-0.56385314,-0.7126671,-0.6105221,-0.59307355,-0.3540827,0,9.18935227369115e-06
1529,-0.35944557,-0.43871537,-0.60003436,2.5766358,0.30309504,-0.8042212,-1.2017933,-0.08423652,-0.8042213,-0.16672236,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.3681283,-0.56385314,-0.7126671,-0.6105221,-0.59307355,-0.3540827,0,9.18935227369115e-06
1530,-0.43719798,-0.4143818,-0.5891281,-0.22735724,0.30309504,-0.81835794,-1.4460081,-6.5507054,-0.818358,-0.28858408,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.3681283,-0.56385314,-0.7126671,-0.6105221,-0.59307355,-0.3540827,0,0.0017988735844965379
1531,-0.35817096,-0.43871537,-0.5994501,1.749687,0.30309504,-0.81835794,0.67866087,0.296144,-0.818358,-0.34951493,0.9609529,1.3068224,1.2350657,-0.4404178,-0.42328393,-0.5775109,-0.72306216,-0.6176263,-0.68215525,-0.3540827,0,0.020618015428104777
1541,-0.815763,-0.4143818,-0.5822467,-0.4344474,0.30309504,-0.8042212,-1.2017933,-0.08423652,-0.8042213,-0.28858408,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.42328393,-0.57144076,-0.7340044,-0.6167652,-0.6717583,-0.3540827,0,9.312469997384757e-05
1542,-0.815763,-0.4143818,-0.5822467,-0.4344474,0.30309504,-0.8042212,-1.3971652,-0.46461707,-0.8042213,-0.2276532,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.42328393,-0.57144076,-0.7340044,-0.6167652,-0.6717583,-0.3540827,0,0.0001042131257063334
1543,-0.815763,-0.4143818,-0.5822467,-0.4344474,0.30309504,-0.8042212,-1.3971652,-0.46461707,-0.8042213,-0.2276532,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.42328393,-0.57144076,-0.7340044,-0.6167652,-0.6717583,-0.3540827,0,0.0001042131257063334
1544,-0.107068926,-0.43871537,-0.5983465,0.95394355,0.30309504,-0.81128955,-0.43251657,0.6765245,-0.8112896,-0.28858408,-0.7312871,-0.44596297,-0.50428504,-0.4404178,-0.42328393,-0.5744758,-0.7361928,-0.6115985,-0.46797657,-0.3540827,0,6.730167240222275e-05
1545,-0.107068926,-0.43871537,-0.5983465,0.95394355,0.30309504,-0.81128955,-0.43251657,0.6765245,-0.8112896,-0.28858408,-0.7312871,-0.44596297,-0.50428504,-0.4404178,-0.42328393,-0.5744758,-0.7361928,-0.6115985,-0.46797657,-0.3540827,0,6.730167240222275e-05
1546,-0.107068926,-0.43465978,-0.5949058,0.1113918,-2.1682222,-0.81128955,-0.43251657,0.6765245,-0.8112896,-0.28858408,-0.7312871,-0.44596297,-0.50428504,-0.4404178,-0.42328393,-0.5744758,-0.7361928,-0.6115985,-0.46797657,-0.3540827,0,0.0003332036720509641
1547,-0.107068926,-0.43465978,-0.5949058,0.1113918,10.188364,-0.81128955,-0.43251657,0.6765245,-0.8112896,-0.28858408,-0.7312871,-0.44596297,-0.50428504,-0.4404178,-0.42328393,-0.5744758,-0.7361928,-0.6115985,-0.46797657,-0.3540827,0,4.324822739799756e-06
1548,-0.107068926,-0.4306042,-0.58276606,-0.4568274,0.30309504,-0.79008454,-0.43251657,0.6765245,-0.7900846,-0.2276532,-0.7312871,-0.44596297,-0.50428504,0.21653949,-0.42328393,-0.5744758,-0.7361928,-0.6115985,-0.46797657,-0.3540827,0,0.00170150466631896
1549,-0.107068926,-0.4306042,-0.58276606,-0.4568274,0.30309504,-0.79008454,-0.43251657,0.6765245,-0.7900846,-0.28858408,-0.7312871,-0.44596297,-0.50428504,0.21653949,-0.42328393,-0.5744758,-0.7361928,-0.6115985,-0.46797657,-0.3540827,0,0.0016536325674269632
1550,-0.107068926,-0.4306042,-0.58276606,-0.4568274,-2.1682222,-0.79008454,-0.8476818,0.296144,-0.7900846,-0.2276532,-0.7312871,0.19328807,0.25543147,0.21653949,-0.42328393,-0.5744758,-0.7361928,-0.6115985,-0.46797657,-0.3540827,0,0.007574120152450116
1552,-0.107068926,-0.4306042,-0.58276606,-0.4568274,0.30309504,-0.79008454,-0.43251657,0.6765245,-0.7900846,-0.28858408,-0.7312871,-0.44596297,-0.50428504,0.21653949,-0.42328393,-0.5744758,-0.7361928,-0.6115985,-0.46797657,-0.3540827,0,0.0016536325674269632
1553,-0.107068926,-0.43871537,-0.6004888,3.7343645,0.30309504,-0.81835794,-1.4460081,-2.7469003,-0.818358,-0.28858408,-0.7312871,-0.961488,-1.0040984,-0.4404178,-0.42328393,-0.5744758,-0.7361928,-0.6115985,-0.46797657,-0.3540827,0,1.1262877859030597e-05
1554,-0.107068926,-0.36977026,-0.5758847,-0.38421446,0.30309504,-0.6911276,-0.43251657,0.6765245,-0.69112766,-0.28858408,-0.7312871,-0.44596297,-0.50428504,-0.4404178,-0.42328393,-0.5744758,-0.7361928,-0.6115985,-0.46797657,-0.3540827,0,0.0001880958911322988
1555,-0.107068926,-0.36977026,-0.5758847,-0.38421446,0.30309504,-0.6911276,-0.43251657,0.6765245,-0.69112766,-0.28858408,-0.7312871,-0.44596297,-0.50428504,-0.4404178,-0.42328393,-0.5744758,-0.7361928,-0.6115985,-0.46797657,-0.3540827,0,0.0001880958911322988
1556,-0.107068926,-0.36977026,-0.5758847,-0.38421446,0.30309504,-0.6911276,-0.43251657,0.6765245,-0.69112766,-0.16672236,-0.7312871,-0.44596297,-0.50428504,-0.4404178,-0.42328393,-0.5744758,-0.7361928,-0.6115985,-0.46797657,-0.3540827,0,0.00019916104774059904
1557,-0.107068926,-0.36977026,-0.5758847,-0.38421446,-2.1682222,-0.6911276,-1.3727436,-0.46461707,-0.69112766,-0.16672236,-0.7312871,0.06956213,-0.004471626,-0.4404178,-0.42328393,-0.5744758,-0.7361928,-0.6115985,-0.46797657,-0.3540827,0,0.0008383316815342547
