,F72,F25,F64,F67,F34,F102,F104,F108,F95,F109,F23,F22,F79,F112,F113,F116,F117,F119,F110,F122,F115,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F131,F37,F133,F134,F136,F83,F73,F16,F3,F17,F2,F6,F13,F9,F15,F4,F8,category,1
1028,-0.5339372,-0.50985193,-0.6759222,-0.4265486,-0.83786464,-0.5917897,0.16774425,0.30309504,-0.79008454,-0.5302025,0.6765245,0.8645254,-0.22745155,-0.7900846,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.52987975,-0.4404178,-0.67445594,-0.06707477,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.41336364,-0.42645398,-0.4055311,-0.41796896,-0.74567944,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,1.525086483660802e-05
1029,-0.5339372,-0.50985193,-0.6759222,-0.4265486,-0.83786464,-0.5917897,0.16774425,0.30309504,-0.79008454,-0.5302025,0.6765245,0.8645254,-0.22745155,-0.7900846,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.52987975,-0.4404178,-0.67445594,-0.06707477,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.41336364,-0.42645398,-0.4055311,-0.41796896,-0.74567944,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,1.525086483660802e-05
1030,-0.5339372,-0.50985193,-0.6759222,-0.4265486,-0.83786464,-0.5917897,0.16774425,0.30309504,-0.79008454,-0.5302025,0.6765245,0.8645254,-0.28837857,-0.7900846,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.52987975,-0.4404178,-0.67445594,-0.06707477,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.41336364,-0.42645398,-0.4055311,-0.41796896,-0.74567944,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,1.4869365835393828e-05
1031,-0.5339372,-0.50985193,-0.6759222,-0.4265486,-0.83786464,-0.5917897,0.16774425,0.30309504,-0.79008454,-0.5302025,0.6765245,0.8645254,-0.28837857,-0.7900846,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.52987975,-0.4404178,-0.67445594,-0.06707477,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.41336364,-0.42645398,-0.4055311,-0.41796896,-0.74567944,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,1.4869365835393828e-05
1032,1.5798271,1.5027883,-0.6759222,-0.4306042,0.39546078,-0.59795696,0.5555165,0.30309504,-0.7971529,-0.5302025,0.6765245,0.8645254,-0.28837857,-0.7971529,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.52987975,-0.4404178,-0.67445594,-0.07306931,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.41260487,-0.44093665,-0.40691614,-0.4229266,-0.7806769,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.7640385,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,1.4869183184068942e-05
1033,1.5798271,1.5027883,-0.6759222,-0.4306042,-0.83786464,-0.59795696,0.5555165,0.30309504,-0.7971529,-0.5302025,0.6765245,0.8645254,-0.28837857,-0.7971529,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.52987975,-0.4404178,-0.67445594,-0.07306931,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.41260487,-0.44093665,-0.40691614,-0.4229266,-0.7806769,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.7640385,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,2.695556283472311e-05
1035,-0.5407834,-0.51240116,-0.6759222,-0.4265486,-0.83786464,-0.59224415,0.3320601,0.30309504,-0.78301615,-0.5302025,0.6765245,0.8645254,-0.22745155,-0.78301626,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.52987975,-0.4404178,-0.67445594,-0.2770876,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.41118848,-0.44146743,-0.40747014,-0.4224062,-0.37671897,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,1.4191252187051585e-05
1036,-0.5407834,-0.51240116,-0.6759222,-0.4265486,-0.83786464,-0.59224415,0.3320601,0.30309504,-0.78301615,-0.5302025,0.6765245,0.8645254,-0.22745155,-0.78301626,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.52987975,-0.4404178,-0.67445594,-0.2770876,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.41118848,-0.44146743,-0.40747014,-0.4224062,-0.37671897,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,1.4191252187051585e-05
1037,-0.5407834,-0.51240116,-0.6759222,-0.4265486,-0.83786464,-0.59224415,0.3320601,0.30309504,-0.78301615,-0.5302025,0.6765245,0.8645254,-0.28837857,-0.78301626,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.52987975,-0.4404178,-0.67445594,-0.2770876,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.41118848,-0.44146743,-0.40747014,-0.4224062,-0.37671897,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,1.3836258933448412e-05
1038,-0.5407834,-0.51240116,-0.6759222,-0.4265486,-0.83786464,-0.59224415,0.3320601,0.30309504,-0.78301615,-1.3361114,-0.8449975,-2.143676,-0.28837857,-0.78301626,-0.28858408,-0.7312871,0.48198214,0.769874,1.095118,0.61023885,-0.4404178,-0.67445594,-0.2770876,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.41118848,-0.44146743,-0.40747014,-0.4224062,-0.37671897,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.00021750474732496912
1039,-0.5407834,-0.51240116,-0.6759222,-0.4265486,-0.83786464,-0.59224415,0.3320601,0.30309504,-0.78301615,-0.5302025,0.6765245,0.8645254,-0.28837857,-0.78301626,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.52987975,-0.4404178,-0.67445594,-0.2770876,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.41118848,-0.44146743,-0.40747014,-0.4224062,-0.37671897,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,1.3836258933448412e-05
1040,1.9209145,1.9731266,-0.6759222,-0.4306042,0.39546078,-0.5912055,0.17290321,0.30309504,-0.79008454,-0.5302025,0.6765245,0.8645254,-0.28837857,-0.7900846,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.52987975,-0.4404178,-0.67445594,-0.28815943,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.3965187,-0.43024525,-0.40497708,-0.41016272,-0.5209767,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.8159098,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,2.754894854714597e-05
1041,1.9209145,1.9731266,-0.6759222,-0.4306042,0.39546078,-0.5912055,0.17290321,-2.1682222,-0.79008454,-0.5302025,0.6765245,0.8645254,-0.22745155,-0.7900846,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.52987975,-0.4404178,-0.67445594,-0.28815943,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.3965187,-0.43024525,-0.40497708,-0.41016272,-0.5209767,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.8159098,0.048084386,-0.37282997,0.8786938,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.0004998608352712375
1042,1.9209145,1.9731266,-0.6759222,-0.4306042,0.39546078,-0.5912055,0.17290321,-2.1682222,-0.79008454,-0.5302025,0.6765245,0.8645254,-0.22745155,-0.7900846,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.52987975,-0.4404178,-0.67445594,-0.28815943,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.3965187,-0.43024525,-0.40497708,-0.41016272,-0.5209767,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.8159098,0.048084386,-0.37282997,0.8786938,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.0004998608352712375
1043,1.9209145,1.9731266,-0.6759222,-0.4306042,-0.83786464,-0.5912055,0.17290321,0.30309504,-0.79008454,-0.5302025,0.6765245,0.8645254,-0.28837857,-0.7900846,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.52987975,-0.4404178,-0.67445594,-0.28815943,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.3965187,-0.43024525,-0.40497708,-0.41016272,-0.5209767,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.8159098,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,4.994153011799018e-05
1044,1.9209145,1.9731266,-0.6759222,-0.4306042,-0.83786464,-0.5912055,0.17290321,0.30309504,-0.79008454,-0.5302025,0.6765245,0.8645254,-0.28837857,-0.7900846,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.52987975,-0.4404178,-0.67445594,-0.28815943,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.3965187,-0.43024525,-0.40497708,-0.41016272,-0.5209767,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.8159098,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,4.994153011799018e-05
1045,1.42701,1.3689523,-0.6759222,-0.43871537,0.39546078,-0.59438646,0.13060784,0.30309504,-0.81835794,-0.20051245,0.296144,-2.143676,-0.28837857,-0.818358,-0.28858408,-0.7312871,-0.190703,-0.44818425,-0.15490082,-1.3209826,-0.4404178,-0.67445594,-0.2991431,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.41058144,-0.43964761,-0.40719315,-0.42139274,-0.6114414,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,2.5746799,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,2.6008034,-0.2968205,-0.08578252,0,0.00015747630886823967
1046,-0.6295395,-0.6475119,-0.6759222,-0.4265486,0.39546078,-0.59367234,0.23339328,0.30309504,-0.7759478,-0.5302025,0.6765245,0.8645254,-0.22745155,-0.77594787,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.52987975,-0.4404178,-0.67445594,-0.27764454,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.39318007,-0.43305078,-0.40636212,-0.40950534,-0.35382974,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,2.5746799,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,2.6008034,-0.2968205,-0.08578252,0,1.1299328052362312e-05
1047,-0.6295395,-0.6475119,-0.6759222,-0.4265486,0.39546078,-0.59367234,0.23339328,0.30309504,-0.7759478,-0.5302025,0.6765245,0.8645254,-0.22745155,-0.77594787,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.52987975,-0.4404178,-0.67445594,-0.27764454,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.39318007,-0.43305078,-0.40636212,-0.40950534,-0.35382974,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,8.014242143550709e-06
1048,-0.6295395,-0.6475119,-0.6759222,-0.4265486,-0.83786464,-0.59367234,0.23339328,0.30309504,-0.7759478,-0.5302025,0.6765245,0.8645254,-0.28837857,-0.77594787,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.52987975,-0.4404178,-0.67445594,-0.27764454,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.39318007,-0.43305078,-0.40636212,-0.40950534,-0.35382974,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,1.4165246594690455e-05
1049,-0.6295395,-0.6475119,-0.6759222,-0.4265486,-0.83786464,-0.59367234,0.23339328,0.30309504,-0.7759478,-0.5302025,0.6765245,0.8645254,-0.22745155,-0.77594787,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.52987975,-0.4404178,-0.67445594,-0.27764454,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.39318007,-0.43305078,-0.40636212,-0.40950534,-0.35382974,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,1.4528680475490367e-05
1050,-0.6295395,-0.6475119,-0.6759222,-0.4265486,-0.83786464,-0.59367234,0.23339328,0.30309504,-0.7759478,-0.5302025,0.6765245,0.8645254,-0.22745155,-0.77594787,-0.2276532,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.52987975,-0.4404178,-0.67445594,-0.27764454,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.39318007,-0.43305078,-0.40636212,-0.40950534,-0.35382974,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.75720274,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,1.4528680475490367e-05
1051,0.724052,0.8144883,-0.6759222,-0.4265486,0.39546078,-0.5810782,0.93466264,0.30309504,-0.81128955,-1.3971652,0.296144,0.8645254,-0.1665245,-0.8112896,-0.16672236,-0.7312871,-0.961488,1.2523291,-1.0040984,1.5176803,1.2019756,-0.67445594,-0.30356848,-0.39019054,-0.03120065,-0.94850564,-0.47412702,-0.7037225,-0.3811913,-0.419933,-0.39666688,-0.39731663,-0.061682187,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.7177967,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.0017112775045154155
1055,0.6521669,0.7392851,-0.7235069,-0.4306042,0.39546078,-0.57887095,-0.12394984,0.30309504,-0.8042212,-1.3361114,-0.46461707,-0.6395753,-0.34930563,-0.8042213,-0.34951493,0.9609529,3.3689227,3.5688426,3.1943343,-1.3907857,-0.4404178,-0.6919274,1.8190926,-0.39019054,-0.47280145,-0.6243781,-0.6448254,-0.045298673,-0.37598103,-0.43471897,-0.40026796,-0.40019262,-0.0024654402,-0.20265988,-0.63832754,-0.5280701,-0.45608237,-0.8187245,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.25445749466330875
1056,0.21009803,0.22688404,-0.7235069,-0.43465978,-0.2212019,-0.600294,3.1519046,0.30309504,-0.81128955,-1.1163181,-0.8449975,-2.143676,-0.34930563,-0.8112896,-0.34951493,0.9609529,0.5850872,-0.5378598,0.49534178,-1.5071244,-0.4404178,-0.6919274,-0.29494298,-0.39019054,-0.47280145,-0.6243781,-0.6448254,-0.045298673,-0.41321188,-0.4423015,-0.40747014,-0.4238031,0.4617511,-0.20265988,-0.63832754,-0.5280701,-0.45608237,-0.72282296,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.001288200691645759
1057,0.21009803,0.22688404,-0.7235069,-0.43465978,-0.83786464,-0.600294,3.1519046,0.30309504,-0.81128955,-1.4215866,0.296144,0.8645254,-0.28837857,-0.8112896,-0.28858408,-0.7312871,-0.961488,1.2523291,-1.0040984,1.5176803,-0.4404178,-0.6919274,-0.29494298,-0.39019054,-0.47280145,-0.6243781,-0.6448254,-0.045298673,-0.41321188,-0.4423015,-0.40747014,-0.4238031,0.4617511,-0.20265988,-0.63832754,-0.5280701,-0.45608237,-0.72282296,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,2.454963330218674e-06
1058,0.6521669,0.7392851,-0.7235069,-0.4306042,1.0121235,-0.57887095,-0.12394984,0.30309504,-0.8042212,-0.20051245,0.296144,-2.143676,-0.28837857,-0.8042213,-0.28858408,-0.7312871,-0.190703,-0.44818425,-0.15490082,-1.3209826,-0.4404178,-0.6919274,1.8190926,-0.39019054,-0.47280145,-0.6243781,-0.6448254,-0.045298673,-0.37598103,-0.43471897,-0.40026796,-0.40019262,-0.0024654402,-0.20265988,-0.63832754,-0.5280701,-0.45608237,-0.8187245,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,3.7884748384909625e-05
1059,0.6521669,0.7392851,-0.7235069,-0.4306042,1.0121235,-0.57887095,-0.12394984,0.30309504,-0.8042212,-1.3361114,-0.08423652,-0.6395753,-0.28837857,-0.8042213,-0.28858408,-0.7312871,-0.23975296,0.769874,-0.30435964,0.61023885,-0.4404178,-0.6919274,1.8190926,-0.39019054,-0.47280145,-0.6243781,-0.6448254,-0.045298673,-0.37598103,-0.43471897,-0.40026796,-0.40019262,-0.0024654402,-0.20265988,-0.63832754,-0.5280701,-0.45608237,-0.8187245,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,2.274956979543487e-05
1060,0.22207887,0.23835571,-0.7235069,-0.43465978,0.39546078,-0.5971779,0.5896289,2.7744122,-0.81835794,-1.31169,-0.8449975,-0.6395753,-0.28837857,-0.818358,-0.28858408,-0.7312871,-0.36004212,1.2523291,-0.4209827,1.5176803,-0.4404178,-0.6919274,-0.27841216,-0.39019054,-0.47280145,-0.6243781,-0.6448254,-0.045298673,-0.4052194,-0.4401784,-0.40691614,-0.4186537,-0.77825963,-0.20265988,-0.63832754,-0.5280701,-0.45608237,-0.72282296,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,4.855708418238469e-06
1061,0.14823772,0.16825108,-0.7235069,-0.42249298,0.39546078,-0.53031206,0.3152572,0.30309504,-0.79008454,-1.4215866,0.296144,0.8645254,-0.28837857,-0.7900846,-0.28858408,-0.7312871,-0.961488,1.2523291,-1.0040984,1.5176803,0.8734969,-0.6919274,2.1317897,-0.39019054,-0.47280145,-0.6243781,-0.6448254,-0.045298673,-0.31978065,-0.3941523,-0.3745063,-0.35256082,0.01705667,0.2517525,-0.63832754,-0.5280701,-0.45608237,-0.8229466,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.0004269899272771512
1062,0.14823772,0.16825108,-0.7235069,-0.42249298,1.0121235,-0.53031206,0.3152572,0.30309504,-0.79008454,-1.3361114,-0.08423652,-0.6395753,-0.28837857,-0.7900846,-0.28858408,-0.7312871,-0.23975296,0.769874,-0.30435964,0.61023885,0.8734969,-0.6919274,2.1317897,-0.39019054,-0.47280145,-0.6243781,-0.6448254,-0.045298673,-0.31978065,-0.3941523,-0.3745063,-0.35256082,0.01705667,0.2517525,-0.63832754,-0.5280701,-0.45608237,-0.8229466,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.0008054067866827373
1065,0.4966604,0.5595623,-0.7235069,-0.4265486,0.39546078,-0.5892579,0.07865012,0.30309504,-0.81835794,-1.31169,-0.8449975,-0.6395753,-0.28837857,-0.818358,-0.28858408,-0.7312871,-0.36004212,1.2523291,-0.4209827,1.5176803,-0.4404178,-0.6919274,-0.2879338,-0.39019054,-0.47280145,-0.6243781,-0.6448254,-0.045298673,-0.40881097,-0.43570468,-0.40442306,-0.4187359,-0.43545073,-0.20265988,-0.63832754,-0.5280701,-0.45608237,-0.72282296,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,8.742811045100146e-05
1066,-0.7219632,-0.7431091,-0.73536193,-0.4306042,-0.83786464,-0.5873753,-0.34897545,0.30309504,-0.81835794,-0.71336365,-0.46461707,-0.6395753,-0.28837857,-0.818358,-0.28858408,-0.7312871,-0.25158468,-0.8985054,-0.25847515,-0.52987975,-0.4404178,-0.73186207,1.0402538,-0.4122528,-0.55930054,-0.6135738,-0.7033662,1.0095652,-0.4045112,-0.44214985,-0.40719315,-0.41900977,0.23251414,-0.05118907,-0.56184083,-0.54421604,-0.62501323,-0.828576,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,7.495802127668878e-05
1067,-0.1816024,-0.17207503,-0.73536193,-0.43465978,-0.83786464,-0.5926986,1.5653955,0.30309504,-0.81835794,-1.2872685,0.6765245,0.8645254,-0.28837857,-0.818358,-0.28858408,-0.7312871,-0.44596297,-0.8985054,-0.50428504,-0.52987975,-0.4404178,-0.73186207,-0.30356848,-0.4122528,-0.55930054,-0.6135738,-0.7033662,1.0095652,-0.3940906,-0.39930844,-0.38780263,-0.39597452,-0.33382452,-0.20265988,-0.56184083,-0.54421604,-0.62501323,-0.703321,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,7.735032537990189e-06
1068,0.124031514,0.14658238,-0.77224416,-0.4306042,-0.83786464,-0.5833503,0.55818146,0.30309504,-0.78301615,-1.2872685,0.6765245,0.8645254,-0.22745155,-0.78301626,-0.2276532,-0.7312871,-0.44596297,-0.8985054,-0.50428504,-0.52987975,0.6545111,-0.673624,-0.30356848,-0.39019054,-0.52895,-0.5535502,-0.65303206,4.394042,-0.39606345,-0.4398751,-0.40719315,-0.4136139,-0.34111583,-0.20265988,-0.6828564,-0.60729295,-0.57361037,-0.7085483,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.0015980612215651794
1069,0.76268417,0.8540018,-0.73536193,-0.4306042,1.0121235,-0.5936074,-0.0932279,0.30309504,-0.81835794,-0.98199993,-0.8449975,-0.6395753,-0.28837857,-0.818358,-0.28858408,-0.7312871,0.33393395,1.2523291,0.34155306,1.5176803,-0.4404178,-0.73186207,-0.30356848,-0.4122528,-0.55930054,-0.6135738,-0.7033662,1.0095652,-0.39201662,-0.40711847,-0.3986059,-0.39874092,-0.016883368,-0.20265988,-0.56184083,-0.54421604,-0.62501323,-0.703321,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,1.305321,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.00018430567570294518
1070,-0.2121658,-0.20011689,-0.73536193,-0.4184374,-0.83786464,-0.57101583,-0.3166387,0.30309504,-0.81128955,-0.71336365,0.6765245,0.8645254,-0.22745155,-0.8112896,-0.2276532,-0.7312871,-0.25158468,-0.8985054,-0.25847515,-0.52987975,-0.4404178,-0.73186207,-0.25929677,-0.4122528,-0.55930054,-0.6135738,-0.7033662,1.0095652,-0.3657122,-0.40279642,-0.36453405,-0.37956768,-0.15813911,-0.20265988,-0.56184083,-0.54421604,-0.62501323,-0.8261634,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,7.701870594855417e-05
1071,-0.2121658,-0.20011689,-0.73536193,-0.4184374,-0.83786464,-0.57101583,-0.3166387,0.30309504,-0.81128955,-0.71336365,0.6765245,0.8645254,-0.22745155,-0.8112896,-0.2276532,-0.7312871,-0.25158468,-0.8985054,-0.25847515,-0.52987975,-0.4404178,-0.73186207,-0.25929677,-0.4122528,-0.55930054,-0.6135738,-0.7033662,1.0095652,-0.3657122,-0.40279642,-0.36453405,-0.37956768,-0.15813911,-0.20265988,-0.56184083,-0.54421604,-0.62501323,-0.8261634,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,7.701870594855417e-05
1072,1.7116164,1.6888843,-0.73536193,-0.43871537,0.39546078,-0.5965937,0.4410401,0.30309504,-0.81128955,-1.3605329,-0.08423652,-0.6395753,-0.28837857,-0.8112896,-0.28858408,-0.7312871,-0.961488,-0.5378598,-1.0040984,-1.5071244,-0.4404178,-0.73186207,-0.30356848,-0.4122528,-0.55930054,-0.6135738,-0.7033662,1.0095652,-0.41184607,-0.44131577,-0.40747014,-0.42270747,-0.3816671,-0.20265988,-0.56184083,-0.54421604,-0.62501323,-0.67638004,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,2.897570015000908e-05
