"data_dir","result_dir","num_run","balance_data","feaSelect","correlate","eps","min_Pts","k","MLmodel","select_method","LDF_r","TN","FP","FN","TP","accuracy","precision","recall","F1","AUC","F_MEASURE","G_MEASURE","MCC",
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,52,LR,LDF,10,78.8,0.2,0.4,2.4,0.9926650366748165,0.923076923076923,0.8571428571428572,0.888888888888889,0.9320675105485231,0.888888888888889,0.9219968798751951,0.8857514715572284,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,53,LR,LDF,10,78.8,0.2,0.4,2.4,0.9926650366748165,0.923076923076923,0.8571428571428572,0.888888888888889,0.9320675105485231,0.888888888888889,0.9219968798751951,0.8857514715572284,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,54,LR,LDF,10,78.8,0.2,0.4,2.4,0.9926650366748165,0.923076923076923,0.8571428571428572,0.888888888888889,0.9320675105485231,0.888888888888889,0.9219968798751951,0.8857514715572284,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,55,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,56,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,57,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,58,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,59,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,60,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,61,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,62,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,63,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,64,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,65,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,66,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,67,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,68,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,69,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,70,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,71,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,72,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,73,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,74,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,75,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,76,LR,LDF,10,78.8,0.2,0.5,2.3,0.991442542787286,0.9199999999999999,0.8214285714285714,0.8679245283018868,0.9154008438818565,0.8679245283018868,0.9009295620619376,0.8649982007287715,
