"data_dir","result_dir","num_run","balance_data","feaSelect","correlate","eps","min_Pts","k","MLmodel","select_method","LDF_r",
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,LR,std,12,F65,F118,F13,F19-NA,F107,F68,F67,F74,F22,F108,F17,F16,F88,F3,F131,F9,F95,F84,F73,F109,F116,F43,F6,F40,F104,F101,F79,F23,F7,F62,F120,F10,F117,F83,F134,F34,F37,F105,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,LR,std,12,F9,F120,F105,F65,F13,F117,F6,F16,F68,F3,F62,F34,F83,F23,F95,F22,F79,F107,F19-NA,F101,F131,F43,F118,F67,F84,F88,F108,F40,F37,F109,F10,F74,F7,F73,F134,F116,F17,F104,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,LR,std,12,F84,F68,F6,F65,F95,F3,F13,F10,F73,F101,F19-NA,F107,F118,F83,F17,F117,F104,F109,F67,F116,F120,F131,F16,F37,F88,F62,F9,F7,F134,F108,F23,F34,F79,F40,F22,F74,F105,F43,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,LR,std,12,F68,F120,F9,F3,F23,F19-NA,F67,F73,F65,F83,F62,F116,F134,F131,F10,F74,F117,F95,F37,F34,F16,F79,F84,F118,F13,F101,F17,F40,F105,F7,F109,F6,F88,F43,F108,F107,F104,F22,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,LR,std,12,F101,F22,F68,F23,F65,F9,F67,F109,F116,F73,F13,F43,F95,F62,F134,F88,F74,F3,F105,F19-NA,F16,F118,F104,F120,F7,F37,F17,F84,F117,F131,F108,F83,F40,F34,F6,F10,F107,F79,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,LR,std,12,F68,F37,F16,F19-NA,F79,F95,F6,F43,F65,F104,F88,F67,F40,F13,F109,F120,F118,F3,F7,F83,F84,F105,F131,F10,F116,F108,F73,F62,F22,F34,F9,F23,F101,F17,F117,F107,F74,F134,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,LR,std,12,F95,F65,F79,F84,F62,F68,F13,F67,F19-NA,F16,F9,F108,F23,F117,F131,F109,F3,F83,F88,F134,F17,F116,F22,F104,F120,F43,F6,F74,F107,F34,F10,F118,F7,F105,F101,F40,F73,F37,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,LR,std,12,F68,F95,F13,F16,F109,F23,F65,F131,F6,F3,F118,F9,F40,F67,F43,F88,F101,F107,F19-NA,F62,F73,F108,F104,F84,F116,F22,F34,F105,F74,F117,F37,F79,F83,F7,F10,F120,F134,F17,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,LR,std,12,F3,F68,F117,F65,F62,F19-NA,F7,F10,F67,F109,F9,F88,F107,F118,F13,F17,F23,F16,F74,F22,F116,F34,F108,F95,F79,F84,F131,F105,F6,F43,F104,F134,F37,F101,F83,F120,F40,F73,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,47,1,9,LR,std,12,F118,F6,F105,F68,F65,F116,F17,F62,F40,F3,F117,F95,F22,F13,F79,F34,F19-NA,F67,F23,F74,F9,F10,F84,F7,F131,F73,F16,F107,F134,F43,F88,F109,F120,F108,F37,F101,F83,F104,
