"data_dir","result_dir","num_run","balance_data","feaSelect","correlate","eps","min_Pts","k","MLmodel","select_method","LDF_r","TN","FP","FN","TP","accuracy","precision","recall","F1","AUC","F_MEASURE","G_MEASURE","MCC",
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,70,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,71,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,72,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,73,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,74,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,75,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,76,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,77,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,78,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,79,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,80,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,81,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,82,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,83,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,84,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,85,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,86,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,87,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,88,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,89,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,90,LR,LDF,10,73.4,1.0,1.0,3.2,0.9745547073791349,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8757522522522523,0.7619047619047619,0.8597993996632256,0.7484639016897082,
