,F108,F109,F116,F117,F110,F115,F38,category,1
235,0.024615882,-1.292574,-0.80678064,-0.8319236,-0.8319236,-0.40467855,-0.2588163,0,6.547176174324033e-05
236,0.024615882,0.73897624,0.512324,-0.52548134,-0.52548134,-0.40467855,-0.2588163,0,0.03523376521263269
237,0.024615882,0.48041534,-0.80678064,-0.41562474,-0.4156247,-0.40467855,-0.2588163,0,0.0003785185040592515
238,0.024615882,1.1822237,1.8314286,0.9045822,0.9045822,2.4259,-0.2588163,1,0.9998536707406939
239,0.024615882,1.1822237,1.8314286,0.9045822,0.9045822,2.4259,-0.2588163,1,0.9998536707406939
240,0.024615882,1.1822237,1.8314286,0.9045822,0.9045822,2.4259,-0.2588163,1,0.9998536707406939
241,0.024615882,1.1822237,1.8314286,0.9045822,0.9045822,2.4259,-0.2588163,1,0.9998536707406939
242,0.024615882,1.1822237,1.8314286,0.9045822,0.9045822,2.4259,-0.2588163,1,0.9998536707406939
243,0.024615882,1.1822237,1.8314286,0.9045822,0.9045822,2.4259,-0.2588163,1,0.9998536707406939
244,0.024615882,-1.3295113,1.8314286,2.8453827,2.8453827,1.1804453,-0.2588163,1,0.9998087805335713
245,0.024615882,-1.2186995,1.8314286,2.3200536,2.3200536,1.1804453,-0.2588163,1,0.999559004628027
246,0.024615882,-1.2186995,1.8314286,2.3200536,2.3200536,1.1804453,-0.2588163,1,0.999559004628027
247,0.024615882,-0.73851484,-0.80678064,-0.464193,-0.464193,1.1804453,-0.2588163,0,0.0025272845306572715
248,0.024615882,1.1822237,-0.80678064,0.9045822,0.9045822,-0.6877364,-0.2588163,0,0.003385777519790917
249,0.024615882,-1.1817622,0.512324,-0.3722603,-0.37226027,2.4259,-0.2588163,1,0.6561439682596519
250,0.024615882,-1.1817622,0.512324,-0.3722603,-0.37226027,-0.6877364,-0.2588163,0,0.009405757441544375
251,-0.8849096,-1.2556367,-0.80678064,-0.21903916,-0.21903922,-0.6877364,-0.2588163,0,0.00018806963676114722
252,-0.8849096,-1.2556367,-0.80678064,-0.21903916,-0.21903922,-0.6877364,-0.2588163,0,0.00018806963676114722
253,0.024615882,-0.2583302,-0.80678064,-0.72049004,-0.72049004,-0.6877364,-0.2588163,0,8.982440625315143e-05
254,0.024615882,-0.2583302,-0.80678064,-0.72049004,-0.72049004,-0.6877364,-0.2588163,0,8.982440625315143e-05
255,0.9341414,1.4038471,-0.80678064,-0.407619,-0.407619,-0.6877364,-0.2588163,0,0.00025609772144344985
256,0.024615882,0.73897624,0.512324,-0.52548134,-0.52548134,-0.6877364,-0.2588163,0,0.02205347949356981
257,0.024615882,0.73897624,0.512324,-0.52548134,-0.52548134,-0.6877364,-0.2588163,0,0.02205347949356981
258,0.024615882,1.1822237,-0.80678064,0.9045822,0.9045822,-0.6877364,-0.2588163,0,0.003385777519790917
259,0.024615882,0.73897624,0.512324,-0.52548134,-0.52548134,-0.6877364,-0.2588163,0,0.02205347949356981
260,0.024615882,0.73897624,0.512324,-0.52548134,-0.52548134,-0.6877364,-0.2588163,0,0.02205347949356981
261,0.024615882,0.73897624,0.512324,-0.52548134,-0.52548134,-0.6877364,-0.2588163,0,0.02205347949356981
262,0.024615882,-0.2583302,-0.80678064,-0.72049004,-0.72049004,-0.6877364,-0.2588163,0,8.982440625315143e-05
263,0.024615882,-0.2583302,-0.80678064,-0.72049004,-0.72049004,-0.6877364,-0.2588163,0,8.982440625315143e-05
264,0.024615882,0.22185442,-0.80678064,-0.35227492,-0.3522749,0.444495,-0.2588163,0,0.0015380084055070836
265,0.024615882,0.73897624,0.512324,-0.52548134,-0.52548134,0.444495,-0.2588163,0,0.13428747879964037
266,-0.8849096,-0.44301668,1.1718763,-0.43792647,-0.4379264,0.444495,-0.2588163,1,0.5890428103428521
267,-0.8849096,-0.44301668,-0.1472283,-0.43792647,-0.4379264,0.444495,-0.2588163,0,0.014125288945257566
268,-0.8849096,-0.44301668,-0.1472283,-0.43792647,-0.4379264,0.444495,-0.2588163,0,0.014125288945257566
269,0.024615882,-0.81238943,-0.80678064,-0.6276288,-0.6276288,0.444495,-0.2588163,0,0.0005231010310109099
270,0.024615882,-0.81238943,-0.80678064,-0.6276288,-0.6276288,0.444495,-0.2588163,0,0.0005231010310109099
271,0.024615882,0.59122705,-0.80678064,-0.109595545,-0.109595545,0.444495,-0.2588163,0,0.002892722255354372
272,-0.8849096,1.1822237,1.8314286,0.9045822,0.9045822,0.444495,-0.2588163,1,0.9973204678037316
273,-0.8849096,1.1822237,1.8314286,0.9045822,0.9045822,0.444495,-0.2588163,1,0.9973204678037316
274,0.024615882,-1.0709504,1.8314286,2.5110824,2.5110822,0.444495,-0.2588163,1,0.9989799942762708
275,0.024615882,0.73897624,0.512324,-0.52548134,-0.52548134,-0.6877364,-0.2588163,0,0.02205347949356981
276,0.024615882,0.22185442,-0.80678064,-0.35227492,-0.3522749,0.09067267,-0.20825136,0,0.0008697233845554133
277,0.024615882,0.9236627,-0.80678064,-0.37933204,-0.37933204,0.09067267,-0.20825136,0,0.0012532035062705607
278,0.024615882,0.59122705,-0.80678064,-0.109595545,-0.109595545,0.09067267,-0.20825136,0,0.0016367610743175036
279,0.024615882,0.59122705,1.8314286,-0.109595545,-0.109595545,0.09067267,-0.20825136,1,0.942553959576334
280,0.024615882,1.1822237,-0.80678064,0.9045822,0.9045822,0.09067267,-0.20825136,0,0.013033628994552507
281,0.024615882,1.1822237,-0.80678064,0.9045822,0.9045822,0.09067267,-0.20825136,0,0.013033628994552507
282,0.024615882,1.514659,-0.80678064,-0.28713745,-0.28713742,0.09067267,-0.20825136,0,0.0020750741255394357
283,0.024615882,1.514659,1.8314286,-0.28713745,-0.28713742,0.09067267,-0.20825136,1,0.9541507903507253
284,0.024615882,-1.292574,-0.80678064,-0.09646228,-0.09646234,-0.6877364,-0.2588163,0,0.00014269869589306861
287,0.024615882,-1.4033859,1.8314286,2.8453827,2.8453827,0.86908174,-0.2588163,1,0.9996606733153267
288,0.024615882,1.1822237,1.8314286,0.9045822,0.9045822,0.86908174,-0.2588163,1,0.9979295872600612
289,0.024615882,-1.3295113,1.8314286,1.9260561,1.9260561,0.86908174,-0.2588163,1,0.9984297705725521
296,0.024615882,0.22185442,1.8314286,-0.35227492,-0.3522749,0.24635449,-0.2588163,1,0.9166704358086559
285,0.9341414,-0.81238943,-0.80678064,-0.6276288,-0.6276288,-0.6877364,-0.2588163,0,3.024939163404593e-05
286,0.9341414,-0.81238943,-0.80678064,-0.6276288,-0.6276288,-0.6877364,-0.2588163,0,3.024939163404593e-05
290,-0.8849096,0.22185442,-0.80678064,-0.35227492,-0.3522749,0.86908174,-0.2588163,0,0.003087577003978047
291,-0.8849096,-1.2556367,-0.80678064,-0.8319236,-0.8319236,0.86908174,-0.2588163,0,0.0005110293072696879
292,-0.8849096,-0.77545214,-0.80678064,-0.4448387,-0.44483873,0.86908174,-0.2588163,0,0.001391374588811418
293,0.024615882,-0.036706623,-0.80678064,-0.6433438,-0.6433438,0.24635449,-0.2588163,0,0.00036556812084392095
294,0.024615882,-0.036706623,-0.80678064,-0.6433438,-0.6433438,0.24635449,-0.2588163,0,0.00036556812084392095
295,0.024615882,0.22185442,-0.80678064,-0.35227492,-0.3522749,0.24635449,-0.2588163,0,0.0007277648390418362
297,0.024615882,-1.0709504,0.512324,0.1709782,0.17097814,0.24635449,-0.2588163,0,0.10010937547948119
298,0.024615882,-1.1448249,1.8314286,2.8453827,2.8453827,0.24635449,-0.2588163,1,0.9994392365574353
299,0.024615882,-1.4033859,1.8314286,2.8453827,2.8453827,0.24635449,-0.2588163,1,0.9993394967242321
300,0.024615882,-1.4403232,-0.80678064,-0.8319236,-0.8319236,0.24635449,-0.2588163,0,0.0001069435215387503
301,-0.8849096,-1.2186995,0.512324,2.8453827,2.8453827,1.1285514,-0.2588163,1,0.9886518003906365
302,-0.8849096,0.5173526,0.512324,2.5048914,2.5048914,1.1285514,-0.2588163,1,0.9929863505694005
303,-0.8849096,0.5173526,1.8314286,2.5048914,2.5048914,1.1285514,-0.2588163,1,0.9999476090638952
304,-0.8849096,0.5173526,1.8314286,2.5048914,2.5048914,1.1285514,-0.2588163,1,0.9999476090638952
305,0.024615882,0.5173526,1.8314286,2.5048914,2.5048914,1.1285514,-0.2588163,1,0.9999303979403007
306,0.024615882,-1.0340132,0.512324,0.7002874,0.7002874,1.1285514,-0.2588163,0,0.6059882171118246
307,0.024615882,-1.292574,0.512324,-0.8319236,-0.8319236,1.1285514,-0.2588163,0,0.0760396578214147
308,0.024615882,-1.292574,0.512324,-0.8319236,-0.8319236,1.1285514,-0.2588163,0,0.0760396578214147
309,-0.8849096,-0.77545214,0.512324,-0.4448387,-0.44483873,1.1285514,-0.2588163,0,0.23371813476567585
310,-0.8849096,-0.77545214,-0.80678064,-0.4448387,-0.44483873,1.1285514,-0.2588163,0,0.002257358985381277
311,0.024615882,-0.77545214,1.8314286,-0.4448387,-0.44483873,1.1285514,-0.2588163,1,0.9687005136154027
312,0.024615882,-0.77545214,1.8314286,-0.4448387,-0.44483873,1.1285514,-0.2588163,1,0.9687005136154027
313,0.024615882,-0.44301668,-0.80678064,-0.30659407,-0.3065941,-0.6877364,-0.2588163,0,9.061686055370797e-05
314,-0.8849096,-1.1817622,-0.80678064,-0.3722603,-0.37226027,-0.6877364,-0.2588163,0,6.697188811785361e-05
315,0.024615882,-0.627703,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.2588163,0,3.124968562143331e-05
316,0.024615882,-0.44301668,-0.80678064,-0.30659407,-0.3065941,-0.20871545,-0.2588163,0,0.00022173235489117367
317,0.024615882,0.73897624,0.512324,-0.52548134,-0.52548134,-0.20871545,-0.2588163,0,0.04085512180166569
318,0.024615882,0.73897624,0.512324,-0.52548134,-0.52548134,-0.20871545,-0.2588163,0,0.04085512180166569
319,0.024615882,0.73897624,0.512324,-0.52548134,-0.52548134,-0.20871545,-0.2588163,0,0.04085512180166569
320,-0.8849096,-1.3664485,-0.80678064,-0.8319236,-0.8319236,-0.20871545,-0.2588163,0,6.362515615916782e-05
321,0.024615882,1.1822237,0.512324,0.9045822,0.9045822,-0.20871545,-0.2588163,0,0.42668557587001915
322,0.024615882,-0.2583302,-0.80678064,-0.72049004,-0.72049004,-0.20871545,-0.2588163,0,0.00011814504402094845
323,0.024615882,-0.2583302,-0.80678064,-0.72049004,-0.72049004,-0.20871545,-0.2588163,0,0.00011814504402094845
324,0.024615882,-0.2583302,-0.80678064,-0.72049004,-0.72049004,-0.20871545,-0.2588163,0,0.00011814504402094845
325,0.024615882,-0.2583302,-0.80678064,-0.72049004,-0.72049004,-0.20871545,-0.2588163,0,0.00011814504402094845
326,0.024615882,-0.2583302,0.512324,-0.72049004,-0.72049004,-0.20871545,-0.2588163,1,0.015679248011300446
327,0.024615882,-0.2583302,-0.80678064,-0.72049004,-0.72049004,-0.20871545,-0.2588163,0,0.00011814504402094845
328,0.024615882,-1.292574,0.512324,2.1099217,2.1099217,-0.20871545,-0.2588163,1,0.5771795899178136
329,0.024615882,-1.292574,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.2588163,0,2.05079600816564e-05
330,0.024615882,0.5173526,1.8314286,2.5048914,2.5048914,1.6474909,-0.2588163,1,0.999973601820481
331,0.024615882,1.1822237,0.9520256,0.9045822,0.9045822,1.6474909,-0.2588163,1,0.9918956173204024
332,0.024615882,1.1822237,0.9520256,0.9045822,0.9045822,1.6474909,-0.2588163,1,0.9918956173204024
333,0.024615882,-0.627703,0.9520256,-0.8319236,-0.8319236,1.6474909,-0.2588163,0,0.6290065571697889
334,0.024615882,0.5542898,-0.80678064,0.70585907,0.7058591,-0.37637278,-0.2588163,0,0.0018909371037100701
335,0.024615882,0.5542898,-0.80678064,0.70585907,0.7058591,-0.37637278,-0.2588163,0,0.0018909371037100701
336,0.024615882,0.5542898,-0.80678064,0.70585907,0.7058591,-0.37637278,-0.2588163,0,0.0018909371037100701
337,0.024615882,1.2560982,0.512324,-0.43437696,-0.43437696,-0.37637278,-0.2588163,1,0.04846244781848589
338,0.024615882,1.514659,-0.80678064,-0.28713745,-0.28713742,-0.37637278,-0.2588163,0,0.0005800973037385372
339,0.024615882,0.29572892,0.512324,-0.6787025,-0.67870253,-0.37637278,-0.2588163,0,0.017524759349608617
340,0.024615882,-0.81238943,-0.80678064,-0.6276288,-0.6276288,-0.6877364,-0.2588163,0,4.0187014698784866e-05
341,-0.8849096,0.22185442,-0.80678064,-0.35227492,-0.3522749,-0.6877364,-0.2588163,0,0.0001689223358165327
342,0.024615882,-0.88626397,-0.80678064,-0.60209197,-0.60209197,-0.6877364,-0.2588163,0,4.0157585825671056e-05
343,0.024615882,-0.44301668,-0.80678064,-0.30659407,-0.3065941,-0.6877364,-0.2588163,0,9.061686055370797e-05
344,0.024615882,-0.44301668,-0.80678064,-0.30659407,-0.3065941,-0.6877364,-0.2588163,0,9.061686055370797e-05
345,0.024615882,0.22185442,-0.80678064,-0.35227492,-0.3522749,-0.6877364,-0.2588163,0,0.00012715452266032548
346,0.024615882,-1.2556367,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.2588163,0,2.0993503994647757e-05
347,0.024615882,0.59122705,-0.80678064,-0.109595545,-0.109595545,-0.6877364,-0.2588163,0,0.0002489061342286074
348,0.024615882,0.22185442,-0.80678064,-0.35227492,-0.3522749,-0.6877364,-0.2588163,0,0.00012715452266032548
349,0.024615882,0.22185442,-0.80678064,-0.35227492,-0.3522749,-0.6877364,-0.2588163,0,0.00012715452266032548
350,0.024615882,1.1822237,-0.80678064,0.9045822,0.9045822,-0.6877364,-0.2588163,0,0.002250804129639709
351,0.024615882,-0.036706623,-0.80678064,-0.6433438,-0.6433438,-0.6877364,-0.2588163,0,6.3852685430337e-05
352,0.024615882,-1.4033859,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.2588163,0,1.911767587573152e-05
353,0.024615882,-1.292574,-0.80678064,-0.09646228,-0.09646234,-0.6877364,-0.2588163,0,7.728656386841021e-05
354,-0.8849096,-1.4033859,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.1892895,0,2.663627700781837e-05
355,-0.8849096,-1.292574,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.1892895,0,2.8573316676601834e-05
356,0.024615882,-1.4033859,-0.80678064,1.0067296,1.0067296,-0.6877364,-0.1892895,0,0.000552569746927177
357,0.024615882,1.514659,-0.80678064,-0.28713745,-0.28713742,-0.6877364,-0.1892895,0,0.00034012092110564094
358,0.024615882,1.514659,-0.80678064,-0.28713745,-0.28713742,-0.6877364,-0.1892895,0,0.00034012092110564094
359,0.024615882,1.514659,-0.80678064,-0.28713745,-0.28713742,-0.6877364,-0.1892895,0,0.00034012092110564094
360,0.024615882,-1.1817622,-0.80678064,-0.3722603,-0.37226027,-0.6877364,-0.2588163,0,5.0411117777012104e-05
361,0.024615882,-1.1817622,-0.80678064,-0.3722603,-0.37226027,-0.6877364,-0.2588163,0,5.0411117777012104e-05
362,0.024615882,-0.6646403,-0.80678064,-0.8319236,-0.8319236,-0.34177682,-0.2208926,0,5.979369347842784e-05
363,0.024615882,0.73897624,0.512324,-0.52548134,-0.52548134,-0.34177682,-0.2208926,0,0.0329693449362188
364,0.024615882,0.73897624,0.512324,-0.52548134,-0.52548134,-0.34177682,-0.2208926,0,0.0329693449362188
365,0.024615882,1.2560982,0.512324,-0.43437696,-0.43437696,-0.34177682,-0.2208926,0,0.05281519305239168
366,-0.8849096,-1.292574,-0.80678064,-0.8319236,-0.8319236,-0.34177682,-0.2208926,0,5.3366213528018946e-05
367,-0.8849096,-1.292574,-0.80678064,-0.8319236,-0.8319236,-0.34177682,-0.2208926,0,5.3366213528018946e-05
368,0.024615882,1.1822237,1.8314286,0.9045822,0.9045822,-0.34177682,-0.2208926,1,0.9877006935463808
369,0.024615882,1.514659,-0.80678064,-0.28713745,-0.28713742,-0.34177682,-0.2208926,0,0.0006350701382721623
370,-0.8849096,-0.77545214,-0.80678064,-0.6383811,-0.6383811,-0.34177682,-0.2208926,0,0.00010499156801921113
371,0.024615882,-1.3295113,1.8314286,1.9260561,1.9260561,0.86908174,-0.2588163,1,0.9989663702065076
372,0.024615882,-0.036706623,-0.80678064,-0.6433438,-0.6433438,-0.6877364,-0.2588163,0,6.3852685430337e-05
373,0.024615882,-0.627703,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.2588163,0,3.124968562143331e-05
374,0.024615882,-0.627703,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.2588163,0,3.124968562143331e-05
375,-0.8849096,-0.627703,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.2588163,0,4.1515913875259963e-05
376,0.024615882,-0.036706623,-0.80678064,-0.6433438,-0.6433438,-0.52386075,-0.2588163,0,8.672368610284422e-05
377,0.024615882,0.59122705,-0.80678064,-0.109595545,-0.109595545,-0.52386075,-0.2588163,0,0.00033803788391816866
378,0.024615882,0.59122705,-0.80678064,-0.109595545,-0.109595545,-0.52386075,-0.2588163,0,0.00033803788391816866
379,0.024615882,0.59122705,-0.80678064,-0.109595545,-0.109595545,-0.52386075,-0.2588163,0,0.00033803788391816866
380,0.024615882,0.59122705,-0.80678064,-0.109595545,-0.109595545,-0.52386075,-0.2588163,0,0.00033803788391816866
381,0.024615882,0.59122705,-0.80678064,-0.109595545,-0.109595545,-0.52386075,-0.2588163,0,0.00033803788391816866
382,0.024615882,0.59122705,-0.80678064,-0.109595545,-0.109595545,-0.52386075,-0.2588163,0,0.00033803788391816866
383,0.024615882,0.59122705,-0.80678064,-0.109595545,-0.109595545,-0.52386075,-0.2588163,0,0.00033803788391816866
384,0.024615882,0.59122705,1.8314286,-0.109595545,-0.109595545,-0.52386075,-0.2588163,1,0.8600513969997111
385,0.024615882,0.59122705,-0.80678064,-0.109595545,-0.109595545,-0.52386075,-0.2588163,0,0.00033803788391816866
386,0.024615882,0.59122705,-0.80678064,-0.109595545,-0.109595545,-0.52386075,-0.2588163,0,0.00033803788391816866
387,0.024615882,0.59122705,-0.80678064,-0.109595545,-0.109595545,-0.52386075,-0.2588163,0,0.00033803788391816866
388,0.024615882,0.59122705,-0.80678064,-0.109595545,-0.109595545,-0.52386075,-0.2588163,0,0.00033803788391816866
389,0.024615882,0.59122705,-0.80678064,-0.109595545,-0.109595545,-0.52386075,-0.2588163,0,0.00033803788391816866
390,0.024615882,0.59122705,-0.80678064,-0.109595545,-0.109595545,-0.52386075,-0.2588163,0,0.00033803788391816866
391,0.024615882,0.59122705,-0.80678064,-0.109595545,-0.109595545,-0.52386075,-0.2588163,0,0.00033803788391816866
392,0.024615882,0.59122705,-0.80678064,-0.109595545,-0.109595545,-0.52386075,-0.2588163,0,0.00033803788391816866
393,0.024615882,0.59122705,-0.80678064,-0.109595545,-0.109595545,-0.52386075,-0.2588163,0,0.00033803788391816866
394,0.024615882,0.59122705,-0.80678064,-0.109595545,-0.109595545,-0.52386075,-0.2588163,0,0.00033803788391816866
395,-0.8849096,-1.1817622,-0.80678064,-0.3722603,-0.37226027,-0.6877364,-0.2588163,0,6.697188811785361e-05
396,-0.8849096,-1.3664485,-0.80678064,-0.8319236,-0.8319236,0.09067267,0.17098561,0,0.00014937651119095426
397,-0.8849096,-1.3664485,-0.80678064,-0.8319236,-0.8319236,0.09067267,0.17098561,0,0.00014937651119095426
398,-0.8849096,-1.3664485,-0.80678064,-0.8319236,-0.8319236,0.09067267,0.17098561,0,0.00014937651119095426
399,-0.8849096,-1.3664485,-0.80678064,-0.8319236,-0.8319236,0.09067267,0.17098561,0,0.00014937651119095426
400,0.024615882,1.514659,-0.80678064,-0.28713745,-0.28713742,0.09067267,0.17098561,0,0.0018606799090906988
401,0.024615882,-1.4033859,0.512324,-0.8319236,-0.8319236,0.09067267,0.17098561,0,0.01459313012878711
402,-0.8849096,-1.1448249,0.512324,2.4367933,2.4367933,0.09067267,0.17098561,1,0.8939846652089358
403,0.024615882,-1.2186995,1.8314286,2.3200536,2.3200536,0.09067267,0.17098561,1,0.9984905433682573
404,0.024615882,0.22185442,0.512324,-0.35227492,-0.3522749,0.86908174,-0.2588163,1,0.23912394437593104
405,0.024615882,1.514659,0.512324,-0.28713745,-0.28713742,0.86908174,-0.2588163,0,0.4449817349968954
406,-0.8849096,-0.44301668,1.1718763,-0.43792647,-0.4379264,1.1804453,-0.2588163,1,0.8298445564571554
407,-0.8849096,-0.627703,-0.80678064,-0.8319236,-0.8319236,1.1804453,-0.2588163,0,0.0013598219309706781
408,0.024615882,-1.4033859,1.8314286,2.8453827,2.8453827,1.1804453,-0.2588163,1,0.999884603764264
409,0.024615882,-1.4033859,0.512324,2.8453827,2.8453827,1.1804453,-0.2588163,1,0.9846800008242876
410,0.024615882,-0.73851484,0.512324,-0.464193,-0.464193,1.1804453,-0.2588163,0,0.20003553872700341
411,0.024615882,1.514659,-0.80678064,-0.28713745,-0.28713742,-0.6877364,-0.2588163,0,0.00032431865199824064
412,0.024615882,-0.88626397,-0.80678064,-0.60209197,-0.60209197,-0.6877364,-0.2588163,0,4.0157585825671056e-05
413,0.024615882,-1.4033859,1.8314286,1.0067296,1.0067296,2.4259,-0.2588163,1,0.9996894998218445
414,0.024615882,-1.1817622,0.512324,2.8453827,2.8453827,2.4259,-0.2588163,1,0.9986821846221515
415,0.024615882,1.1822237,1.8314286,0.9045822,0.9045822,2.4259,-0.2588163,1,0.9999274215402674
416,0.024615882,1.514659,-0.80678064,-0.28713745,-0.28713742,-0.6877364,-0.2588163,0,0.00032431865199824064
417,-0.8849096,-0.44301668,-0.1472283,-0.43792647,-0.4379264,-0.6877364,-0.2588163,0,0.0011018183070123809
418,0.024615882,-0.627703,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.2588163,0,3.124968562143331e-05
419,0.9341414,-0.627703,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.2588163,0,2.3522072905213187e-05
420,0.024615882,-1.1817622,0.512324,2.8453827,2.8453827,2.4259,-0.2588163,1,0.9986821846221515
421,0.024615882,1.4038471,-0.80678064,-0.407619,-0.407619,-0.6877364,-0.2588163,0,0.0002432911750973946
422,0.024615882,0.48041534,-0.80678064,-0.41562474,-0.4156247,-0.6877364,-0.2588163,0,0.0001336089094275756
423,0.024615882,0.48041534,-0.80678064,-0.41562474,-0.4156247,-0.6877364,-0.2588163,0,0.0001336089094275756
424,0.024615882,-1.292574,0.512324,-0.8319236,-0.8319236,-0.6877364,-0.2588163,0,0.0027571099524591534
425,0.024615882,-1.2556367,0.512324,-0.21903916,-0.21903922,-0.6877364,-0.2588163,0,0.008477934054200524
426,0.024615882,1.4038471,-0.80678064,-0.407619,-0.407619,-0.6877364,-0.2588163,0,0.0002432911750973946
427,0.024615882,0.48041534,-0.80678064,-0.41562474,-0.4156247,-0.6877364,-0.2588163,0,0.0001336089094275756
428,0.024615882,0.73897624,0.512324,-0.52548134,-0.52548134,-0.6877364,-0.23985444,0,0.01732730358048681
446,0.024615882,0.73897624,0.512324,-0.52548134,-0.52548134,2.4259,-0.13872457,1,0.8639488547968822
478,0.024615882,-1.1448249,1.8314286,2.4367933,2.4367933,0.35014236,-0.23985444,1,0.9990474810377237
480,0.024615882,-1.2186995,1.8314286,2.8453827,2.8453827,1.3880211,-0.23353381,1,0.9999315369515964
481,0.024615882,-1.2186995,1.8314286,2.8453827,2.8453827,1.3880211,-0.23353381,1,0.9999315369515964
429,0.024615882,0.59122705,-0.80678064,-0.109595545,-0.109595545,-0.6877364,-0.2588163,0,0.00034624277173686714
430,0.024615882,1.514659,-0.80678064,-0.28713745,-0.28713742,-0.6877364,-0.13872457,0,0.0004944399223309759
431,0.024615882,1.514659,-0.80678064,-0.28713745,-0.28713742,-0.6877364,-0.13872457,0,0.0004944399223309759
432,0.024615882,1.2560982,0.512324,-0.43437696,-0.43437696,-0.6877364,-0.13872457,0,0.038636158198408946
433,0.024615882,-0.44301668,-0.80678064,-0.30659407,-0.3065941,-0.6877364,-0.23985444,0,0.00012827065570745759
434,0.024615882,1.4038471,-0.80678064,-0.407619,-0.407619,-0.6877364,-0.23985444,0,0.0003491072654043537
435,0.024615882,0.48041534,-0.80678064,-0.41562474,-0.4156247,-0.6877364,-0.23985444,0,0.00019097837714813568
436,0.024615882,0.48041534,-0.80678064,-0.41562474,-0.4156247,-0.6877364,-0.23985444,0,0.00019097837714813568
437,0.024615882,-1.292574,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.23985444,0,2.968249645543288e-05
438,0.024615882,-1.292574,-0.80678064,-0.09646228,-0.09646234,-0.6877364,-0.23985444,0,0.00010783193883374068
439,0.024615882,0.29572892,0.512324,-0.6787025,-0.67870253,-0.6877364,-0.23985444,0,0.013102255780732796
440,0.024615882,0.48041534,-0.80678064,-0.41562474,-0.4156247,-0.6877364,-0.23985444,0,0.00019097837714813568
441,0.024615882,0.48041534,-0.80678064,-0.41562474,-0.4156247,-0.6877364,-0.2588163,0,0.00018862538022957693
442,0.024615882,0.48041534,-0.80678064,-0.41562474,-0.4156247,-0.6877364,-0.2588163,0,0.00018862538022957693
443,0.024615882,1.4038471,-0.80678064,-0.407619,-0.407619,-0.6877364,-0.2272132,0,0.00035200407315852736
444,2.7531924,0.48041534,-0.80678064,-0.41562474,-0.4156247,-0.6877364,-0.2272132,0,9.606106056155366e-05
445,0.024615882,0.48041534,-0.80678064,-0.41562474,-0.4156247,-0.6877364,-0.2272132,0,0.00019256332234041714
447,0.024615882,1.2560982,0.512324,-0.43437696,-0.43437696,-0.6877364,-0.17664826,0,0.03772549568338636
448,0.024615882,1.2560982,0.512324,-0.43437696,-0.43437696,-0.6877364,-0.17664826,0,0.03772549568338636
449,0.024615882,1.2560982,0.512324,-0.43437696,-0.43437696,-0.6877364,-0.17664826,0,0.03772549568338636
450,0.024615882,1.2560982,0.512324,-0.43437696,-0.43437696,-0.6877364,-0.17664826,0,0.03772549568338636
451,0.024615882,-1.292574,-0.80678064,-0.09646228,-0.09646234,-0.6877364,-0.17664826,0,0.00011238173660044993
452,-0.8849096,-0.44301668,-0.80678064,-0.30659407,-0.3065941,-0.6877364,-0.17664826,0,0.00016855804273010932
453,0.024615882,-1.2556367,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.17664826,0,3.1672888144028324e-05
454,0.024615882,-1.2556367,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.17664826,0,3.1672888144028324e-05
455,0.024615882,1.4038471,-0.80678064,-0.407619,-0.407619,-0.6877364,-0.17664826,0,0.00036383358889277735
456,0.024615882,1.4038471,-0.80678064,-0.407619,-0.407619,-0.6877364,-0.17664826,0,0.00036383358889277735
457,0.024615882,0.48041534,-0.80678064,-0.41562474,-0.4156247,-0.6877364,-0.17664826,0,0.00019903570877001088
458,0.024615882,0.48041534,-0.80678064,-0.41562474,-0.4156247,-0.6877364,-0.17664826,0,0.00019903570877001088
459,0.024615882,1.4038471,-0.80678064,-0.407619,-0.407619,-0.6877364,-0.2588163,0,0.00034480667382460464
460,0.024615882,0.29572892,0.512324,-0.6787025,-0.67870253,-0.6877364,-0.2588163,0,0.012942885461286852
461,0.024615882,1.2560982,0.512324,-0.43437696,-0.43437696,-0.6877364,-0.13872457,0,0.038636158198408946
462,0.024615882,0.73897624,0.512324,-0.52548134,-0.52548134,-0.6877364,-0.2272132,0,0.022712501228422378
463,0.024615882,1.2560982,0.512324,-0.43437696,-0.43437696,-0.6877364,-0.2272132,0,0.03654331400069774
464,0.024615882,-1.4033859,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.25249568,0,2.7428243230038204e-05
465,0.024615882,-1.4033859,-0.80678064,-0.8319236,-0.8319236,-0.6877364,-0.25249568,0,2.7428243230038204e-05
