data_dir,result_dir,num_run,balance_data,feaSelect,correlate,eps,min_Pts,k,MLmodel,select_method,LDF_r,predict_time,fit_time,select_Fea_time,totle_time,TN,FP,FN,TP,accuracy,precision,recall,F1,AUC,F_MEASURE,G_MEASURE,MCC
../data/,../result_data/,10,NO,Chi2,Euclidean,21,2,12,LR,LDF,7,0.000813365,0.01095016,0.005105519,0.640347528,106,0.1,1.3,4.1,0.987443946,0.976190476,0.759259259,0.854166667,0.879528302,0.854166667,0.862806603,0.855028746
../data/,../result_data/,10,NO,Chi2,Euclidean,21,2,13,LR,LDF,7,0.000807786,0.01009953,0.005117702,0.635641289,106,0.1,1.3,4.1,0.987443946,0.976190476,0.759259259,0.854166667,0.879528302,0.854166667,0.862806603,0.855028746
../data/,../result_data/,10,NO,Chi2,Euclidean,21,2,14,LR,LDF,7,0.000843859,0.011026812,0.005603576,0.684569716,106,0.1,1.3,4.1,0.987443946,0.976190476,0.759259259,0.854166667,0.879528302,0.854166667,0.862806603,0.855028746
../data/,../result_data/,10,NO,Chi2,Euclidean,21,2,15,LR,LDF,7,0.000825977,0.010953951,0.005470967,0.697258973,106,0.1,1.3,4.1,0.987443946,0.976190476,0.759259259,0.854166667,0.879528302,0.854166667,0.862806603,0.855028746
../data/,../result_data/,10,NO,Chi2,Euclidean,21,2,12,SVM,LDF,7,0.000783467,0.002332735,0.005271053,0.585975766,105.8,0.3,0.6,4.8,0.991928251,0.941176471,0.888888889,0.914285714,0.943584906,0.914285714,0.939922265,0.910463357
../data/,../result_data/,10,NO,Chi2,Euclidean,21,2,13,SVM,LDF,7,0.000769353,0.002300644,0.005103111,0.551359487,105.8,0.3,0.6,4.8,0.991928251,0.941176471,0.888888889,0.914285714,0.943584906,0.914285714,0.939922265,0.910463357
../data/,../result_data/,10,NO,Chi2,Euclidean,21,2,14,SVM,LDF,7,0.000777507,0.002421832,0.005140114,0.561513543,105.8,0.3,0.6,4.8,0.991928251,0.941176471,0.888888889,0.914285714,0.943584906,0.914285714,0.939922265,0.910463357
../data/,../result_data/,10,NO,Chi2,Euclidean,21,2,15,SVM,LDF,7,0.000795341,0.002518535,0.005124617,0.556726909,105.8,0.3,0.6,4.8,0.991928251,0.941176471,0.888888889,0.914285714,0.943584906,0.914285714,0.939922265,0.910463357
../data/,../result_data/,10,NO,Chi2,Euclidean,21,2,12,RF,LDF,7,0.009531546,0.152057576,0.005064392,2.135572815,105.76,0.34,0.37,5.03,0.993632287,0.936685289,0.931481481,0.934076137,0.963062893,0.934076137,0.963032331,0.930734724
../data/,../result_data/,10,NO,Chi2,Euclidean,21,2,13,RF,LDF,7,0.009778953,0.153096747,0.005139613,2.159728003,105.74,0.36,0.38,5.02,0.993363229,0.933085502,0.92962963,0.93135436,0.961968553,0.93135436,0.961953864,0.927869188
../data/,../result_data/,10,NO,Chi2,Euclidean,21,2,14,RF,LDF,7,0.009561777,0.151385045,0.005098271,2.134222269,105.78,0.32,0.4,5,0.993542601,0.939849624,0.925925926,0.932835821,0.960157233,0.932835821,0.960142033,0.929472835
../data/,../result_data/,10,NO,Chi2,Euclidean,21,2,15,RF,LDF,7,0.009594512,0.152499652,0.005077744,2.142396474,105.77,0.33,0.4,5,0.993452915,0.938086304,0.925925926,0.931966449,0.96027673,0.931966449,0.960098325,0.928549394
../data/,../result_data/,10,NO,Chi2,Euclidean,21,2,12,DT,LDF,7,0.000652122,0.001795793,0.00506382,0.541785598,105.8,0.3,0.3,5.1,0.994618834,0.944444444,0.944444444,0.944444444,0.970251572,0.944444444,0.9700925,0.941616923
../data/,../result_data/,10,NO,Chi2,Euclidean,21,2,13,DT,LDF,7,0.000658727,0.001825404,0.005079508,0.543967891,105.8,0.3,0.3,5.1,0.994618834,0.944444444,0.944444444,0.944444444,0.970251572,0.944444444,0.9700925,0.941616923
../data/,../result_data/,10,NO,Chi2,Euclidean,21,2,14,DT,LDF,7,0.000660324,0.00185504,0.005056906,0.541690969,105.8,0.3,0.3,5.1,0.994618834,0.944444444,0.944444444,0.944444444,0.970251572,0.944444444,0.9700925,0.941616923
../data/,../result_data/,10,NO,Chi2,Euclidean,21,2,15,DT,LDF,7,0.00065999,0.001912093,0.005083823,0.547721481,105.8,0.3,0.3,5.1,0.994618834,0.944444444,0.944444444,0.944444444,0.970251572,0.944444444,0.9700925,0.941616923
../data/,../result_data/,10,NO,Chi2,Euclidean,21,2,12,KNN,LDF,7,0.005374742,0.002515531,0.005075812,0.597344875,105.6,0.5,0.5,4.9,0.99103139,0.907407407,0.907407407,0.907407407,0.954308176,0.907407407,0.949317971,0.902694872
../data/,../result_data/,10,NO,Chi2,Euclidean,21,2,13,KNN,LDF,7,0.005508924,0.002595925,0.00505476,0.606829882,105.6,0.5,0.6,4.8,0.990134529,0.905660377,0.888888889,0.897196262,0.944308176,0.897196262,0.939084037,0.892058374
../data/,../result_data/,10,NO,Chi2,Euclidean,21,2,14,KNN,LDF,7,0.006327868,0.002746534,0.005278516,0.648907423,105.6,0.5,0.6,4.8,0.990134529,0.905660377,0.888888889,0.897196262,0.944308176,0.897196262,0.939084037,0.892058374
../data/,../result_data/,10,NO,Chi2,Euclidean,21,2,15,KNN,LDF,7,0.005883622,0.002775121,0.005066729,0.603073001,105.6,0.5,0.6,4.8,0.990134529,0.905660377,0.888888889,0.897196262,0.944308176,0.897196262,0.939084037,0.892058374
../data/,../result_data/,10,NO,Muinfor,Euclidean,21,2,12,NB,LDF,7,0.000750279,0.001260543,0.511900544,1.047297978,103.1,3,0.4,5,0.969506726,0.625,0.925925926,0.746268657,0.949195615,0.746268657,0.94827269,0.746701088
../data/,../result_data/,10,NO,Muinfor,Euclidean,21,2,13,NB,LDF,7,0.000756311,0.00127368,0.511883211,1.046733785,103.1,3,0.4,5,0.969506726,0.625,0.925925926,0.746268657,0.949195615,0.746268657,0.94827269,0.746701088
../data/,../result_data/,10,NO,Muinfor,Euclidean,21,2,14,NB,LDF,7,0.00075655,0.001284623,0.511646342,1.049378276,103.1,3,0.6,4.8,0.967713004,0.615384615,0.888888889,0.727272727,0.932528948,0.727272727,0.928462881,0.72431276
../data/,../result_data/,10,NO,Muinfor,Euclidean,21,2,15,NB,LDF,7,0.000772071,0.001300049,0.519526243,1.067475462,103.1,3,0.4,5,0.969506726,0.625,0.925925926,0.746268657,0.949195615,0.746268657,0.94827269,0.746701088
../data/,../result_data/,10,NO,Muinfor,Euclidean,21,2,12,LR,LDF,7,0.000861216,0.010804272,0.525896716,1.197541952,105.8,0.3,0.7,4.7,0.99103139,0.94,0.87037037,0.903846154,0.931918239,0.903846154,0.929466631,0.89988228
../data/,../result_data/,10,NO,Muinfor,Euclidean,21,2,13,LR,LDF,7,0.000813103,0.012053823,0.517477012,1.195527482,105.8,0.3,0.7,4.7,0.99103139,0.94,0.87037037,0.903846154,0.931918239,0.903846154,0.929466631,0.89988228
../data/,../result_data/,10,NO,Muinfor,Euclidean,21,2,14,LR,LDF,7,0.000831604,0.014578128,0.517507052,1.242168283,105.7,0.4,0.7,4.7,0.990134529,0.921568627,0.87037037,0.895238095,0.931450949,0.895238095,0.929056992,0.890466378
../data/,../result_data/,10,NO,Muinfor,Euclidean,21,2,15,LR,LDF,7,0.000827169,0.013923955,0.512384391,1.228024983,105.8,0.3,0.7,4.7,0.99103139,0.94,0.87037037,0.903846154,0.931918239,0.903846154,0.929466631,0.89988228
../data/,../result_data/,10,NO,Muinfor,Euclidean,21,2,12,SVM,LDF,7,0.000754452,0.004951215,0.512441421,1.117449784,105.8,0.3,0.5,4.9,0.992825112,0.942307692,0.907407407,0.924528302,0.951918239,0.924528302,0.950174577,0.92094394
../data/,../result_data/,10,NO,Muinfor,Euclidean,21,2,13,SVM,LDF,7,0.000744414,0.006783581,0.512847352,1.095858359,105.8,0.3,0.4,5,0.993721973,0.943396226,0.925925926,0.934579439,0.960251572,0.934579439,0.960229439,0.931327398
../data/,../result_data/,10,NO,Muinfor,Euclidean,21,2,14,SVM,LDF,7,0.000746727,0.004818726,0.514205933,1.100343561,105.6,0.5,0.5,4.9,0.99103139,0.907407407,0.907407407,0.907407407,0.950979251,0.907407407,0.949317971,0.902694872
../data/,../result_data/,10,NO,Muinfor,Euclidean,21,2,15,SVM,LDF,7,0.000755429,0.005457902,0.511791539,1.099325275,105.7,0.4,0.5,4.9,0.991928251,0.924528302,0.907407407,0.91588785,0.951450949,0.91588785,0.949746486,0.911692886
../data/,../result_data/,10,NO,Muinfor,Euclidean,21,2,12,RF,LDF,7,0.009567261,0.1888273,0.514600873,3.059998345,105.88,0.22,0.38,5.02,0.994618834,0.958015267,0.92962963,0.943609023,0.962795597,0.943609023,0.962568116,0.940901617
../data/,../result_data/,10,NO,Muinfor,Euclidean,21,2,13,RF,LDF,7,0.009635568,0.192088819,0.513488841,3.074463701,105.87,0.23,0.41,4.99,0.99426009,0.955938697,0.924074074,0.939736347,0.960415094,0.939736347,0.959537823,0.936872161
../data/,../result_data/,10,NO,Muinfor,Euclidean,21,2,14,RF,LDF,7,0.009615207,0.193975377,0.515453148,3.089842391,105.88,0.22,0.46,4.94,0.993901345,0.957364341,0.914814815,0.935606061,0.955628931,0.935606061,0.954564982,0.932672335
../data/,../result_data/,10,NO,Muinfor,Euclidean,21,2,15,RF,LDF,7,0.009655547,0.198202515,0.513131118,3.120671153,105.92,0.18,0.52,4.88,0.993721973,0.964426877,0.903703704,0.933078394,0.950150943,0.933078394,0.948651049,0.930329689
../data/,../result_data/,10,NO,Muinfor,Euclidean,21,2,12,DT,LDF,7,0.000669551,0.004337049,0.522278404,1.09705534,105.1,1,0.3,5.1,0.988340807,0.836065574,0.944444444,0.886956522,0.966949686,0.886956522,0.966959816,0.882652912
../data/,../result_data/,10,NO,Muinfor,Euclidean,21,2,13,DT,LDF,7,0.000671554,0.004782152,0.514450359,1.084831619,105.1,1,0.27,5.13,0.988609865,0.836867863,0.95,0.889852559,0.969949686,0.889852559,0.96986328,0.88584807
../data/,../result_data/,10,NO,Muinfor,Euclidean,21,2,14,DT,LDF,7,0.000671983,0.005068946,0.512586379,1.091998792,105.11,0.99,0.38,5.02,0.987713004,0.835274542,0.92962963,0.879929886,0.958996855,0.879929886,0.959179288,0.874864008
../data/,../result_data/,10,NO,Muinfor,Euclidean,21,2,15,DT,LDF,7,0.000671172,0.005722308,0.511569452,1.093379498,105.1,1,0.41,4.99,0.98735426,0.833055092,0.924074074,0.876207199,0.955949686,0.876207199,0.956169626,0.870860945
../data/,../result_data/,10,NO,Muinfor,Euclidean,21,2,12,KNN,LDF,7,0.0063766,0.002184701,0.512915826,1.115996838,105.8,0.3,1.4,4,0.984753363,0.930232558,0.740740741,0.824742268,0.868584906,0.824742268,0.850038163,0.822674891
../data/,../result_data/,10,NO,Muinfor,Euclidean,21,2,13,KNN,LDF,7,0.006594324,0.002267027,0.511067581,1.117172194,105.7,0.4,1.5,3.9,0.982959641,0.906976744,0.722222222,0.804123711,0.859784283,0.804123711,0.837380786,0.800978441
../data/,../result_data/,10,NO,Muinfor,Euclidean,21,2,14,KNN,LDF,7,0.006756473,0.002347732,0.511877418,1.12384758,105.7,0.4,1.5,3.9,0.982959641,0.906976744,0.722222222,0.804123711,0.859784283,0.804123711,0.837380786,0.800978441
../data/,../result_data/,10,NO,Muinfor,Euclidean,21,2,15,KNN,LDF,7,0.007518697,0.00238564,0.512361145,1.129980922,105.7,0.4,1.2,4.2,0.985650224,0.913043478,0.777777778,0.84,0.884784283,0.84,0.873553719,0.835472409
../data/,../result_data/,10,NO,recurElimination,Euclidean,21,2,12,NB,LDF,7,0.000756431,0.001262999,1.646173525,2.189003062,103,3.1,0.4,5,0.968609865,0.617283951,0.925925926,0.740740741,0.948728325,0.740740741,0.947823686,0.741656722
