data_dir,result_dir,num_run,balance_data,feaSelect,correlate,eps,min_Pts,k,MLmodel,select_method,LDF_r,predict_time,fit_time,select_Fea_time,totle_time,TN,FP,FN,TP,accuracy,precision,recall,F1,AUC,F_MEASURE,G_MEASURE,MCC
../data/,../result_data/,10,NO,DBSCAN,Euclidean,43,2,9,LR,LDF,16,0.000848794,0.020213675,0.829358768,1.894096255,206.6,17.9,27.8,7.8,0.824298347,0.303501946,0.219101124,0.254486134,0.569137897,0.254486134,0.353935731,0.160528472
../data/,../result_data/,10,NO,DBSCAN,Euclidean,43,2,9,SVM,std,16,0.004273653,0.071741033,0.097540879,1.970539474,223.8,0.7,35.5,0.1,0.86082276,0.125,0.002808989,0.005494505,0.499826389,0.005494505,0.005602192,-0.001918304
../data/,../result_data/,10,NO,DBSCAN,Euclidean,43,2,9,SVM,inclass_corr,16,0.001687098,0.028197551,0.569941163,1.708378744,219.1,5.4,6.2,29.4,0.955401769,0.844827586,0.825842697,0.835227273,0.900389881,0.835227273,0.89464218,0.809511793
../data/,../result_data/,10,NO,DBSCAN,Euclidean,43,2,9,SVM,LDF,16,0.004000521,0.104702282,0.818647695,2.761539173,208.3,16.2,30.1,5.5,0.821991542,0.253456221,0.154494382,0.191972077,0.540727183,0.191972077,0.26488313,0.102336257
../data/,../result_data/,10,NO,DBSCAN,Euclidean,43,2,9,RF,std,16,0.013349366,0.272923017,0.095277691,3.832414317,198.81,25.69,21.74,13.86,0.817647059,0.350442478,0.389325843,0.368862275,0.635688294,0.368862275,0.540867777,0.263130564
../data/,../result_data/,10,NO,DBSCAN,Euclidean,43,2,9,RF,inclass_corr,16,0.01169405,0.229894257,0.574493718,3.857209063,213.76,10.74,8.31,27.29,0.926758939,0.717591375,0.766573034,0.741273937,0.858573909,0.741273937,0.849346917,0.699186258
../data/,../result_data/,10,NO,DBSCAN,Euclidean,43,2,9,RF,LDF,16,0.012632346,0.259402609,0.817711759,4.446102309,199.96,24.54,19.94,15.66,0.82898885,0.389552239,0.43988764,0.413192612,0.663612996,0.413192612,0.588922543,0.314326909
../data/,../result_data/,10,NO,DBSCAN,Euclidean,43,2,9,DT,std,16,0.000719595,0.00781126,0.095277905,0.994585109,180.35,44.15,17.79,17.81,0.761860823,0.287443512,0.500280899,0.365108651,0.65007004,0.365108651,0.61658386,0.244976335
../data/,../result_data/,10,NO,DBSCAN,Euclidean,43,2,9,DT,inclass_corr,16,0.00069859,0.003919196,0.547498703,1.403826237,209.22,15.28,8.08,27.52,0.910188389,0.642990654,0.773033708,0.702040816,0.851559425,0.702040816,0.845080722,0.653510982
../data/,../result_data/,10,NO,DBSCAN,Euclidean,43,2,9,DT,LDF,16,0.000720143,0.007126379,0.817502093,1.718605375,190.61,33.89,15.3,20.3,0.810880431,0.374607861,0.570224719,0.452166165,0.708282242,0.452166165,0.682246405,0.3548343
../data/,../result_data/,10,NO,DBSCAN,Euclidean,43,2,9,KNN,std,16,0.022383642,0.006146145,0.095316625,1.156857347,202.8,21.7,23.3,12.3,0.826989619,0.361764706,0.345505618,0.353448276,0.622956349,0.353448276,0.499836189,0.253731713
../data/,../result_data/,10,NO,DBSCAN,Euclidean,43,2,9,KNN,inclass_corr,16,0.021733022,0.006148028,0.56105175,1.601886392,219.1,5.4,10.1,25.5,0.940407536,0.825242718,0.716292135,0.766917293,0.845423611,0.766917293,0.826198861,0.735364211
../data/,../result_data/,10,NO,DBSCAN,Euclidean,43,2,9,KNN,LDF,16,0.02171526,0.006096673,0.827996325,1.876253104,204.9,19.6,19.2,16.4,0.850826605,0.455555556,0.460674157,0.458100559,0.685161706,0.458100559,0.612297107,0.371620181
