data_dir,result_dir,num_run,balance_data,feaSelect,correlate,eps,min_Pts,k,MLmodel,select_method,LDF_r,predict_time,fit_time,select_Fea_time,totle_time,TN,FP,FN,TP,accuracy,precision,recall,F1,AUC,F_MEASURE,G_MEASURE,MCC
../data/,../result_data/,10,NO,Muinfor,Euclidean,19,2,12,LR,LDF,6,0.000829172,0.035417986,6.543517613,7.935851431,216.6,9.1,26.2,90.6,0.896934307,0.908726179,0.775684932,0.836951501,0.867572082,0.836951501,0.857928665,0.767394676
../data/,../result_data/,10,NO,Muinfor,Euclidean,19,2,13,LR,LDF,6,0.000834394,0.038912129,6.560055518,7.948337126,215.7,10,26.6,90.2,0.893138686,0.900199601,0.772260274,0.831336406,0.863845729,0.831336406,0.854240548,0.758543296
../data/,../result_data/,10,NO,Muinfor,Euclidean,19,2,14,LR,LDF,6,0.000835395,0.039347553,6.520857763,7.878838229,215.9,9.8,26.3,90.5,0.89459854,0.902293121,0.774828767,0.833717181,0.865573942,0.833717181,0.856164706,0.761920306
../data/,../result_data/,10,NO,Muinfor,Euclidean,19,2,15,LR,LDF,6,0.000891876,0.040187597,6.519706655,7.877382112,215.8,9.9,26.1,90.7,0.894890511,0.901590457,0.776541096,0.834406624,0.866200036,0.834406624,0.857031077,0.76257606
../data/,../result_data/,10,NO,Muinfor,Euclidean,19,2,12,SVM,LDF,6,0.004329109,0.094975591,6.52766552,8.43541007,215.6,10.1,25.4,91.4,0.896350365,0.900492611,0.782534247,0.837379753,0.868755147,0.837379753,0.860309279,0.765905577
../data/,../result_data/,10,NO,Muinfor,Euclidean,19,2,13,SVM,LDF,6,0.004611135,0.094888425,6.540640259,8.524938273,215.7,10,24.7,92.1,0.898686131,0.902056807,0.788527397,0.841480128,0.871970539,0.841480128,0.864099809,0.77127437
../data/,../result_data/,10,NO,Muinfor,Euclidean,19,2,14,SVM,LDF,6,0.00481534,0.107526493,6.519783902,8.55613265,215.6,10.1,23.7,93.1,0.901313869,0.902131783,0.797089041,0.846363636,0.876024522,0.846363636,0.869032087,0.777302016
../data/,../result_data/,10,NO,Muinfor,Euclidean,19,2,15,SVM,LDF,6,0.005304289,0.126252627,6.51905911,8.681294942,216.2,9.5,24,92.8,0.902189781,0.907135875,0.794520548,0.84710178,0.876065486,0.84710178,0.868597869,0.779342872
../data/,../result_data/,10,NO,Muinfor,Euclidean,19,2,12,RF,LDF,6,0.011819625,0.394493699,6.524445772,11.53229277,210.8,14.9,12.62,104.18,0.919649635,0.874874034,0.891952055,0.883330507,0.912842414,0.883330507,0.912483853,0.822153196
../data/,../result_data/,10,NO,Muinfor,Euclidean,19,2,13,RF,LDF,6,0.011861277,0.408564353,6.516579843,11.65653532,210.3,15.4,12.74,104.06,0.917839416,0.871086556,0.890924658,0.88089393,0.911220302,0.88089393,0.910888635,0.818317994
../data/,../result_data/,10,NO,Muinfor,Euclidean,19,2,14,RF,LDF,6,0.012012362,0.422020817,6.515633321,11.78299358,210.35,15.35,12.73,104.07,0.918014599,0.871462067,0.891010274,0.881127762,0.911367787,0.881127762,0.911039237,0.81868719
../data/,../result_data/,10,NO,Muinfor,Euclidean,19,2,15,RF,LDF,6,0.011982489,0.424307013,6.531763506,11.8092777,210.25,15.45,12.98,103.82,0.916992701,0.870461977,0.888869863,0.879569619,0.910073505,0.879569619,0.909707845,0.81635587
../data/,../result_data/,10,NO,Muinfor,Euclidean,19,2,12,DT,LDF,6,0.000688696,0.010460138,6.524147224,7.598755026,211.72,13.98,14.7,102.1,0.916262774,0.879565817,0.874143836,0.876846445,0.906013151,0.876846445,0.904974468,0.813421801
