,F67,F68,F108,F79,F112,F113,F116,F117,F110,F114,F115,F61,F77,F88,F70,F41,F127,F133,F134,F136,F83,F73,F71,category,1
1955,-0.6090709,0.045581475,0.04003775,-0.25606793,-0.5122061,-0.2561036,0.24932778,0.2727578,0.22195823,0.054121133,-0.17019612,-0.42101136,-0.7540986,-0.666455,-0.7540986,-0.03891612,-0.122567125,-0.23198622,1.0073372,-0.0014106757,-0.5038951,-3.9136045,-0.28097907,1,0.9531380673894508
1956,-0.6090709,0.045581475,0.04003775,-0.25606793,-0.5122061,-0.2561036,0.24932778,0.2727578,0.22195823,0.054121133,-0.17019612,-0.33894014,-0.573765,-0.47640255,-0.573765,-0.03891612,-0.122567125,-0.23198622,1.0073372,-0.0014106757,-0.5038951,-3.9136045,0.019006386,1,0.9541722782292545
1957,-0.6090709,0.045581475,0.04003775,-0.25606793,-0.5122061,-0.2561036,0.24932778,0.2727578,0.22195823,0.054121133,-0.17019612,-0.5304397,-1.3516265,-1.2191478,-1.3516265,-0.03891612,-0.122567125,-0.23198622,1.0073372,-0.0014106757,-0.5038951,-3.9136045,-1.1809354,1,0.9471466547739313
1958,-0.6090709,0.045581475,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-0.31176043,-0.043025505,0.054121133,-0.23474766,-0.5577968,-1.4444046,-1.2951688,-1.4444046,-0.03891612,-0.11984654,-0.23198622,1.0073372,-0.0014106757,-0.74630576,0.12364409,-1.4809209,0,0.0005760204578509053
1959,-0.6090709,0.045581475,0.04003775,-0.25606793,-0.74474937,-0.2561036,0.24932778,0.7822783,0.8152174,0.054121133,-0.17019612,-0.3936543,-1.0765179,-0.98286647,-1.0765179,-0.03891612,-0.122567125,-0.23198622,1.0073372,-0.0014106757,-0.42294875,0.12364409,-0.28097907,1,0.4277566368528512
1960,-0.2891464,0.045581475,0.04003775,-0.25606793,-0.16339132,-0.2561036,0.24932778,0.7822783,0.8152174,0.054121133,-0.17019612,-0.5577968,-1.448552,-1.2982507,-1.448552,-0.03891612,-0.12173002,-0.23198622,1.0073372,-0.0014106757,-0.75786954,0.12364409,-1.1809354,1,0.4711768716727767
1961,-0.2891464,0.045581475,0.04003775,-0.25606793,-0.16339132,-0.2561036,0.24932778,-0.44223326,-0.38439485,0.054121133,-0.17019612,-0.4757255,-0.91461706,-0.825688,-0.91461706,-0.03891612,-0.12173002,-0.23198622,1.0073372,-0.0014106757,-0.75786954,0.12364409,-0.8809499,1,0.1933423376601872
1962,-0.2891464,0.045581475,0.04003775,-0.19046597,-0.16339132,-0.19050106,1.5166258,1.5670482,2.1471465,0.054121133,-0.17019612,-0.4757255,-0.91461706,-0.825688,-0.91461706,-0.03891612,-0.12173002,-0.23198622,1.0073372,-0.0014106757,-0.75786954,0.12364409,-0.8809499,1,0.9996125814843893
1963,-0.2891464,0.045581475,0.04003775,-0.19046597,-0.16339132,-0.19050106,1.5166258,0.5232656,0.9574234,0.054121133,-0.17019612,-0.4757255,-0.91461706,-0.825688,-0.91461706,-0.03891612,-0.12173002,-0.23198622,1.0073372,-0.0014106757,-0.75786954,0.12364409,-0.8809499,1,0.9982059484113027
1964,-0.2891464,0.045581475,0.04003775,-0.22326696,-0.16339132,-0.22330233,1.5166258,0.30178002,0.13437776,0.054121133,-0.17019612,-0.4757255,-0.91461706,-0.825688,-0.91461706,-0.03891612,-0.12173002,-0.23198622,1.0073372,-0.0014106757,-0.75786954,0.12364409,-0.8809499,1,0.99614624453478
1965,-0.2891464,0.045581475,0.04003775,-0.22326696,-0.16339132,-0.22330233,1.5166258,-0.52491176,-0.6580953,0.054121133,-0.17019612,-0.4757255,-0.91461706,-0.825688,-0.91461706,-0.03891612,-0.12173002,-0.23198622,1.0073372,-0.0014106757,-0.75786954,0.12364409,-0.8809499,1,0.9884033283800481
1966,-0.2891464,0.045581475,0.04003775,-0.19046597,-0.047119733,-0.19050106,1.5166258,-0.58191586,-0.6362965,0.054121133,-0.17019612,0.07141592,-0.06701832,-0.16410026,-0.06701832,-0.03891612,-0.10415085,-0.23198622,1.0073372,-0.0014106757,-0.78784966,0.12364409,0.3189918,1,0.9921950117559962
1967,-0.2891464,0.045581475,0.04003775,-0.19046597,-0.047119733,-0.19050106,1.5166258,-0.22636008,-0.03810927,0.054121133,-0.17019612,-0.284226,-1.0006365,-0.8934905,-1.0006365,-0.03891612,-0.10415085,-0.23198622,1.0073372,-0.0014106757,-0.78784966,0.12364409,-0.58096445,1,0.992802717086943
1968,-0.2891464,0.045581475,-1.304367,-0.22326696,-0.047119733,-0.22330233,1.5166258,0.1057526,0.06513112,0.054121133,-0.17019612,-0.284226,-1.0006365,-0.8934905,-1.0006365,-0.03891612,-0.10415085,-0.23198622,1.0073372,-0.0014106757,-0.78784966,0.12364409,-0.58096445,1,0.9979531639178404
1969,-0.2891464,0.045581475,0.04003775,-0.25606793,-0.047119733,-0.2561036,0.24932778,-0.44223326,-0.38439485,0.054121133,-0.17019612,0.07141592,-0.06701832,-0.16410026,-0.06701832,-0.03891612,-0.10415085,-0.23198622,1.0073372,-0.0014106757,-0.78784966,0.12364409,0.3189918,1,0.2601921661162302
1970,-0.2891464,0.045581475,0.04003775,-0.22326696,-0.047119733,-0.22330233,1.5166258,0.5232656,0.9574234,0.054121133,-0.17019612,-0.038012363,-0.344431,-0.33463374,-0.344431,-0.03891612,-0.10415085,-0.23198622,1.0073372,-0.0014106757,-0.78784966,0.12364409,0.3189918,1,0.9982399435217197
1971,-0.2891464,0.045581475,0.04003775,-0.22326696,-0.047119733,-0.22330233,1.5166258,0.30178002,0.13437776,0.054121133,-0.17019612,-0.09272651,-0.46055725,-0.4014089,-0.46055725,-0.03891612,-0.10415085,-0.23198622,1.0073372,-0.0014106757,-0.78784966,0.12364409,0.019006386,1,0.9963316004021311
1972,-0.2891464,0.045581475,0.04003775,-0.22326696,-0.047119733,-0.22330233,1.5166258,-0.52491176,-0.6580953,0.054121133,-0.17019612,-0.09272651,-0.46055725,-0.4014089,-0.46055725,-0.03891612,-0.10415085,-0.23198622,1.0073372,-0.0014106757,-0.78784966,0.12364409,0.019006386,1,0.9889569703875561
1973,-0.2891464,0.045581475,0.04003775,-0.22326696,-0.5122061,-0.22330233,-1.0179702,1.1495353,1.2818933,0.054121133,-0.21323049,-0.42101136,-1.0402669,-0.9376648,-1.0402669,-0.03891612,-0.107708536,-0.23198622,1.0073372,-0.0014106757,-0.74459267,0.12364409,-0.58096445,0,0.004577114001918918
1974,-0.2891464,0.045581475,0.04003775,-0.22326696,-0.5122061,-0.22330233,1.5166258,0.1057526,-0.124143004,0.054121133,-0.21323049,-0.3936543,-1.0307432,-0.9243098,-1.0307432,-0.03891612,-0.107708536,-0.23198622,1.0073372,-0.0014106757,-0.74459267,0.12364409,-0.28097907,1,0.9931473890282011
1975,-0.2891464,0.045581475,0.04003775,-0.25606793,-0.5122061,-0.2561036,0.24932778,0.2727578,0.22195823,0.054121133,-0.21323049,-0.3936543,-1.0307432,-0.9243098,-1.0307432,-0.03891612,-0.107708536,-0.23198622,1.0073372,-0.0014106757,-0.74459267,0.12364409,-0.28097907,0,0.31209697763833893
1976,-0.6090709,0.045581475,-1.304367,-0.19046597,-0.5122061,-0.19050106,-1.0179702,-0.28193808,-0.0623392,0.054121133,-0.21323049,-0.31158307,-1.0508657,-0.94896525,-1.0508657,-0.03891612,-0.12005582,-0.23198622,1.0073372,-0.0014106757,-0.5038951,0.12364409,0.019006386,0,0.0011243962632512983
1977,-0.6090709,0.045581475,0.04003775,-0.22326696,-0.5122061,-0.22330233,1.5166258,1.5670482,1.3900499,0.054121133,-0.21323049,-0.284226,-0.9823573,-0.8821901,-0.9823573,-0.03891612,-0.12005582,-0.23198622,1.0073372,-0.0014106757,-0.5038951,0.12364409,0.019006386,1,0.9987054827820092
1978,-0.6090709,0.045581475,0.04003775,-0.19046597,-0.5122061,-0.19050106,-1.0179702,-0.31176043,-0.043025505,0.054121133,-0.21323049,-0.284226,-0.9823573,-0.8821901,-0.9823573,-0.03891612,-0.12005582,-0.23198622,1.0073372,-0.0014106757,-0.5038951,0.12364409,0.019006386,0,0.00043461321197789534
1979,-0.6090709,0.045581475,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-0.88160926,-0.53338426,0.054121133,-0.23474766,-0.5577968,-1.0765179,-0.98286647,-1.0765179,-0.03891612,-0.123194955,-0.23198622,1.0073372,-0.0014106757,0.2794426,0.12364409,-1.1809354,0,0.0002572882481191797
1980,1.1505139,0.045581475,0.04003775,-0.25606793,0.3016951,-0.2561036,0.24932778,-0.14838582,-0.3216464,0.054121133,-0.2153822,0.64591444,-0.94257337,-0.8452069,-0.94257337,-0.03891612,0.009695251,-0.23198622,1.0073372,-0.0014106757,-0.75786954,0.12364409,0.6189773,1,0.3432803238913425
1981,1.1505139,0.045581475,0.04003775,-0.25606793,0.3016951,-0.2561036,0.24932778,0.2727578,0.22195823,0.054121133,-0.2153822,0.7553427,-0.91461706,-0.825688,-0.91461706,-0.03891612,0.009695251,-0.23198622,1.0073372,-0.0014106757,-0.75786954,0.12364409,0.6189773,0,0.5189532100608124
1982,1.1505139,0.045581475,0.04003775,-0.25606793,0.3016951,-0.2561036,0.24932778,0.2727578,0.22195823,0.054121133,-0.2153822,0.7553427,-0.91461706,-0.825688,-0.91461706,-0.03891612,0.009695251,-0.23198622,1.0073372,-0.0014106757,-0.75786954,0.12364409,0.6189773,0,0.5189532100608124
1983,1.1505139,0.045581475,0.04003775,-0.25606793,0.3016951,-0.2561036,0.24932778,0.2727578,0.22195823,0.054121133,-0.2153822,0.7553427,-0.91461706,-0.825688,-0.91461706,-0.03891612,0.009695251,-0.23198622,1.0073372,-0.0014106757,-0.75786954,0.12364409,0.6189773,0,0.5189532100608124
1984,1.1505139,0.045581475,0.04003775,-0.25606793,0.3016951,-0.2561036,0.24932778,0.2727578,0.22195823,0.054121133,-0.2153822,0.7006286,-0.9287488,-0.8349338,-0.9287488,-0.03891612,0.009695251,-0.23198622,1.0073372,-0.0014106757,-0.75786954,0.12364409,0.6189773,0,0.5112141418151497
1985,1.1505139,0.045581475,0.04003775,-0.157665,0.3016951,-0.15769981,-0.17310491,-0.22636008,-0.03810927,0.054121133,-0.2153822,0.37234372,-1.0765179,-0.98286647,-1.0765179,-0.03891612,0.009695251,-0.23198622,1.0073372,-0.0014106757,-0.75786954,0.12364409,0.6189773,1,0.06946530083398961
1986,1.1505139,0.045581475,0.04003775,-0.157665,0.3016951,-0.15769981,-0.17310491,-0.5241162,-0.48311114,0.054121133,-0.2153822,0.81005687,-0.9070903,-0.81952417,-0.9070903,-0.03891612,0.009695251,-0.23198622,1.0073372,-0.0014106757,-0.75786954,0.12364409,0.9189627,0,0.048648750484363706
1987,1.1505139,0.045581475,0.04003775,-0.157665,0.3016951,-0.15769981,-0.17310491,-0.5241162,-0.48311114,0.054121133,-0.2153822,0.81005687,-0.9070903,-0.81952417,-0.9070903,-0.03891612,0.009695251,-0.23198622,1.0073372,-0.0014106757,-0.75786954,0.12364409,0.9189627,0,0.048648750484363706
1989,1.1505139,0.045581475,0.04003775,-0.25606793,0.3016951,-0.2561036,0.24932778,-0.44223326,-0.38439485,0.054121133,-0.2153822,2.8344803,0.20240685,-0.025413387,0.20240685,-0.03891612,0.009695251,-0.23198622,1.0073372,-0.0014106757,-0.75786954,0.12364409,1.818919,1,0.5887564003129931
1992,0.03077812,0.045581475,0.04003775,-0.22326696,-0.39593452,-0.22330233,1.5166258,-0.20188856,0.15478729,0.054121133,-0.21860978,-0.22951186,-1.0765179,-0.98286647,-1.0765179,-0.03891612,-0.11817233,-0.23198622,1.0073372,-0.0014106757,-0.54972184,0.12364409,0.3189918,1,0.9925224693440768
1994,-0.12918413,0.045581475,-1.304367,-0.19046597,1.6969545,-0.19050106,1.5166258,1.1103933,1.0588201,0.054121133,-0.17019612,4.4211903,-0.094821036,-0.1887557,-0.094821036,-0.03891612,0.01932194,-0.23198622,1.0073372,-0.0014106757,-0.7899911,0.12364409,3.018861,1,0.999576204706626
1995,-0.12918413,0.045581475,0.04003775,-0.19046597,1.6969545,-0.19050106,1.5166258,-0.17642866,-0.19724192,0.054121133,-0.17019612,1.7675544,-0.91461706,-0.825688,-0.91461706,-0.03891612,0.01932194,-0.23198622,1.0073372,-0.0014106757,-0.7899911,0.12364409,2.1189044,1,0.9791479403770863
1996,-0.12918413,0.045581475,0.04003775,-0.19046597,1.6969545,-0.19050106,1.5166258,-0.17642866,-0.19724192,0.054121133,-0.17019612,-0.3936543,-1.4185988,-1.2756499,-1.4185988,-0.03891612,0.01932194,-0.23198622,1.0073372,-0.0014106757,-0.7899911,0.12364409,-0.28097907,1,0.9789085006808839
1997,-0.12918413,0.045581475,-1.304367,-0.22326696,1.6969545,-0.22330233,1.5166258,0.1057526,0.25440523,0.054121133,-0.17019612,2.6156237,-0.8169235,-0.72192967,-0.8169235,-0.03891612,0.01932194,-0.23198622,1.0073372,-0.0014106757,-0.7899911,0.12364409,2.41889,1,0.995999360709509
1998,-0.12918413,0.045581475,-1.304367,-0.157665,1.6969545,-0.15769981,1.5166258,0.1057526,0.25440523,0.054121133,-0.17019612,2.9712656,-0.7594748,-0.6705642,-0.7594748,-0.03891612,0.01932194,-0.23198622,1.0073372,-0.0014106757,-0.7899911,0.12364409,2.41889,1,0.9968312909344218
1999,-0.12918413,0.045581475,0.04003775,-0.22326696,1.6969545,-0.22330233,1.5166258,-0.22636008,-0.03810927,0.054121133,-0.17019612,4.0655484,-0.35349378,-0.34490687,-0.35349378,-0.03891612,0.01932194,-0.23198622,1.0073372,-0.0014106757,-0.7899911,0.12364409,3.018861,1,0.990747269481237
2000,-0.12918413,0.045581475,0.04003775,-0.19046597,1.6969545,-0.19050106,1.5166258,-0.22636008,-0.03810927,0.054121133,-0.17019612,2.8071232,-0.78512704,-0.7024108,-0.78512704,-0.03891612,0.01932194,-0.23198622,1.0073372,-0.0014106757,-0.7899911,0.12364409,2.41889,1,0.9854080407407837
2001,-0.12918413,0.045581475,0.04003775,-0.19046597,1.6969545,-0.19050106,1.5166258,-0.22636008,-0.03810927,0.054121133,-0.17019612,2.8071232,-0.78512704,-0.7024108,-0.78512704,-0.03891612,0.01932194,-0.23198622,1.0073372,-0.0014106757,-0.7899911,0.12364409,2.41889,1,0.9854080407407837
2002,-0.12918413,0.045581475,0.04003775,-0.19046597,1.6969545,-0.19050106,1.5166258,-0.22636008,-0.03810927,0.054121133,-0.17019612,0.81005687,-1.0755963,-0.9818392,-1.0755963,-0.03891612,0.01932194,-0.23198622,1.0073372,-0.0014106757,-0.7899911,0.12364409,1.5189334,1,0.9776578339484466
2003,-0.12918413,0.045581475,0.04003775,-0.22326696,1.6969545,-0.22330233,1.5166258,-0.22636008,-0.03810927,0.054121133,-0.17019612,1.5760549,-0.93827236,-0.84007037,-0.93827236,-0.03891612,0.01932194,-0.23198622,1.0073372,-0.0014106757,-0.7899911,0.12364409,2.1189044,1,0.978254786703256
2004,-0.12918413,0.045581475,0.04003775,-0.19046597,1.6969545,-0.19050106,1.5166258,-0.22636008,-0.03810927,0.054121133,-0.17019612,0.81005687,-1.0755963,-0.9818392,-1.0755963,-0.03891612,0.01932194,-0.23198622,1.0073372,-0.0014106757,-0.7899911,0.12364409,1.5189334,1,0.9776578339484466
2005,-0.12918413,0.045581475,0.04003775,-0.19046597,1.6969545,-0.19050106,1.5166258,-0.31176043,-0.043025505,0.054121133,-0.17019612,3.983477,-0.37576666,-0.35517997,-0.37576666,-0.03891612,0.01932194,-0.23198622,1.0073372,-0.0014106757,-0.7899911,0.12364409,2.7188754,1,0.9912940766381343
2006,-0.12918413,0.045581475,0.04003775,-0.22326696,1.6969545,-0.22330233,1.5166258,-0.31176043,-0.043025505,0.054121133,-0.17019612,4.4211903,-0.094821036,-0.1887557,-0.094821036,-0.03891612,0.01932194,-0.23198622,1.0073372,-0.0014106757,-0.7899911,0.12364409,3.018861,1,0.9932745540127992
2007,-0.12918413,0.045581475,0.04003775,-0.22326696,1.6969545,-0.22330233,1.5166258,-0.31176043,-0.043025505,0.054121133,-0.17019612,3.983477,-0.37576666,-0.35517997,-0.37576666,-0.03891612,0.01932194,-0.23198622,1.0073372,-0.0014106757,-0.7899911,0.12364409,2.7188754,1,0.9909514908909833
2008,-0.12918413,0.045581475,0.04003775,-0.19046597,1.6969545,-0.19050106,1.5166258,-0.31176043,-0.043025505,0.054121133,-0.17019612,3.983477,-0.37576666,-0.35517997,-0.37576666,-0.03891612,0.01932194,-0.23198622,1.0073372,-0.0014106757,-0.7899911,0.12364409,2.7188754,1,0.9912940766381343
2009,-0.12918413,0.045581475,0.04003775,-0.19046597,1.6969545,-0.19050106,1.5166258,-0.31176043,-0.043025505,0.054121133,-0.17019612,3.983477,-0.37576666,-0.35517997,-0.37576666,-0.03891612,0.01932194,-0.23198622,1.0073372,-0.0014106757,-0.7899911,0.12364409,2.7188754,1,0.9912940766381343
2010,-0.12918413,0.045581475,0.04003775,-0.157665,1.6969545,-0.15769981,1.5166258,-0.31176043,-0.043025505,0.054121133,-0.17019612,3.983477,-0.37576666,-0.35517997,-0.37576666,-0.03891612,0.01932194,-0.23198622,1.0073372,-0.0014106757,-0.7899911,0.12364409,2.7188754,1,0.991623801230671
2011,-0.12918413,0.045581475,0.04003775,-0.157665,1.6969545,-0.15769981,1.5166258,-0.62489516,-0.5026912,0.054121133,-0.17019612,-0.42101136,-1.4210565,-1.2766773,-1.4210565,-0.03891612,0.01932194,-0.23198622,1.0073372,-0.0014106757,-0.7899911,0.12364409,-0.28097907,1,0.9661429082112255
2012,-0.12918413,0.045581475,0.04003775,-0.19046597,1.6969545,-0.19050106,1.5166258,1.6211703,1.5302528,0.054121133,-0.17019612,4.4211903,-0.094821036,-0.1887557,-0.094821036,-0.03891612,0.01932194,-0.23198622,1.0073372,-0.0014106757,-0.7899911,0.12364409,3.018861,1,0.9994077987637255
2013,-0.12918413,0.045581475,0.04003775,-0.19046597,1.6969545,-0.19050106,1.5166258,1.5670482,2.1471465,0.054121133,-0.17019612,1.2751272,-1.0006365,-0.8934905,-1.0006365,-0.03891612,0.01932194,-0.23198622,1.0073372,-0.0014106757,-0.7899911,0.12364409,1.818919,1,0.9985985393780039
2014,-0.12918413,0.045581475,0.04003775,-0.22326696,1.6969545,-0.22330233,1.5166258,-0.030181924,-0.0008947598,0.054121133,-0.17019612,1.2751272,-1.0006365,-0.8934905,-1.0006365,-0.03891612,0.01932194,-0.23198622,1.0073372,-0.0014106757,-0.7899911,0.12364409,1.818919,1,0.9811367502983765
2015,-0.12918413,0.045581475,0.04003775,-0.22326696,1.6969545,-0.22330233,1.5166258,-0.030181924,-0.0008947598,0.054121133,-0.17019612,1.2751272,-1.0006365,-0.8934905,-1.0006365,-0.03891612,0.01932194,-0.23198622,1.0073372,-0.0014106757,-0.7899911,0.12364409,1.818919,1,0.9811367502983765
2017,-0.44910866,0.045581475,0.04003775,-0.19046597,-0.2796629,-0.19050106,0.24932778,-0.22636008,-0.03810927,0.054121133,-0.22183736,-0.44836843,-1.3353443,-1.2109294,-1.3353443,-0.03891612,-0.08678094,-0.23198622,1.0073372,-0.0014106757,-0.7000508,0.12364409,-0.58096445,1,0.16978210953756717
2029,-0.44910866,0.045581475,0.04003775,-0.22326696,-0.74474937,-0.22330233,1.5166258,-1.004832,-1.002375,0.054121133,-0.17019612,-0.5577968,-1.3854198,-1.2407213,-1.3854198,-0.03891612,-0.11335899,-0.23198622,1.0073372,-0.0014106757,-0.58184344,0.12364409,-1.1809354,1,0.9733563679814979
2035,-0.6090709,-0.64547443,0.04003775,-0.22326696,-0.74474937,-0.22330233,1.5166258,3.0283437,2.9042428,-0.097821206,-0.17019612,-0.4757255,-1.399398,-1.253049,-1.399398,0.32132095,-0.122567125,-0.581975,-0.54527766,-0.69930035,-0.7574413,0.12364409,-1.1809354,1,0.9998632453108638
2038,-0.44910866,-0.64547443,0.04003775,-0.22326696,-0.6284777,-0.22330233,1.5166258,-0.31176043,-0.043025505,-0.097821206,-0.17019612,-0.5304397,-1.399398,-1.253049,-1.399398,0.32132095,-0.122985676,-0.581975,-0.54527766,-0.69930035,-0.62210244,0.12364409,-1.1809354,1,0.9903390325622419
2039,-0.44910866,-0.64547443,0.04003775,-0.25606793,-0.6284777,-0.2561036,0.24932778,0.2727578,0.22195823,-0.097821206,-0.17019612,-0.5304397,-1.399398,-1.253049,-1.399398,0.32132095,-0.122985676,-0.581975,-0.54527766,-0.69930035,-0.62210244,0.12364409,-1.1809354,1,0.2858634327743249
2062,1.4704384,-0.24947612,0.04003775,-0.22326696,-0.6284777,-0.22330233,1.5166258,-0.20188856,0.15478729,-0.2624254,-0.2024719,-0.25686893,-1.064383,-0.96642953,-1.064383,-0.24359626,-0.07087598,-0.467142,-0.30801478,-0.51001906,-0.6675009,0.12364409,0.019006386,1,0.9959722618807335
2066,-0.44910866,-0.24947612,0.04003775,-0.22326696,-0.6284777,-0.22330233,1.5166258,-0.2189798,0.380588,-0.2624254,-0.17019612,-0.5304397,-1.3050839,-1.18011,-1.3050839,-0.24359626,-0.122985676,-0.467142,-0.30801478,-0.51001906,-0.3672714,0.12364409,-1.1809354,1,0.9873197348868048
2067,-0.44910866,-0.24947612,0.04003775,-0.22326696,-0.6284777,-0.22330233,1.5166258,-0.2189798,0.380588,-0.2624254,-0.17019612,-0.5304397,-1.3050839,-1.18011,-1.3050839,-0.24359626,-0.122985676,-0.467142,-0.30801478,-0.51001906,-0.3672714,0.12364409,-1.1809354,1,0.9873197348868048
2070,0.83058935,-0.24947612,0.04003775,-0.22326696,-0.39593452,-0.22330233,1.5166258,-0.31176043,-0.043025505,-0.2624254,-0.17019612,1.9043398,0.7007052,0.4563951,0.7007052,-0.24359626,-0.02357962,-0.467142,-0.30801478,-0.51001906,-0.7321723,0.12364409,1.5189334,1,0.9982193484289155
2071,0.83058935,-0.24947612,0.04003775,-0.22326696,-0.39593452,-0.22330233,1.5166258,-0.22636008,-0.03810927,-0.2624254,-0.17019612,-0.17479771,-1.2451775,-1.1318264,-1.2451775,-0.24359626,-0.02357962,-0.467142,-0.30801478,-0.51001906,-0.7321723,0.12364409,0.3189918,1,0.9893569736655912
2072,0.83058935,-0.24947612,0.04003775,-0.25606793,-0.39593452,-0.2561036,0.24932778,-0.44223326,-0.38439485,-0.2624254,-0.17019612,1.9043398,0.7007052,0.4563951,0.7007052,-0.24359626,-0.02357962,-0.467142,-0.30801478,-0.51001906,-0.7321723,0.12364409,1.5189334,1,0.4699429258378832
2073,0.83058935,-0.24947612,0.04003775,-0.25606793,-0.39593452,-0.2561036,0.24932778,0.2727578,0.22195823,-0.2624254,-0.17019612,1.4119124,-0.24980964,-0.2678586,-0.24980964,-0.24359626,-0.02357962,-0.467142,-0.30801478,-0.51001906,-0.7321723,0.12364409,1.218948,1,0.4672896007070169
2079,-0.6090709,-0.5057103,0.04003775,-0.25606793,-0.5122061,-0.2561036,0.24932778,-1.1379031,-1.2195165,-0.5367657,-0.21323049,-0.284226,1.5111312,1.7066315,1.5111312,-0.4868732,-0.1219393,-0.52339286,-0.5261301,-0.42763403,-0.2846119,0.12364409,0.019006386,1,0.0709739278321915
2085,0.03077812,-0.41253424,0.04003775,-0.157665,-0.2796629,-0.15769981,-0.17310491,-0.58191586,-0.6362965,-0.5483169,-0.22183736,0.098772995,1.5111312,1.7066315,1.5111312,-0.24944426,-0.11649813,-0.4844384,-0.4969926,-0.3287136,-0.4319428,0.12364409,1.218948,1,0.025338603303235056
2087,-0.44910866,-0.41253424,0.04003775,-0.25606793,-0.6284777,-0.2561036,0.24932778,3.0283437,2.9042428,-0.5483169,-0.17019612,-0.5304397,-0.9123129,-0.8236334,-0.9123129,-0.24944426,-0.08887371,-0.4844384,-0.4969926,-0.3287136,-0.32144463,0.12364409,-1.1809354,1,0.8773048279322788
2088,-0.44910866,-0.41253424,0.04003775,-0.25606793,-0.6284777,-0.2561036,0.24932778,0.7822783,0.8152174,-0.5483169,-0.17019612,-0.22951186,1.2579882,1.1508567,1.2579882,-0.24944426,-0.08887371,-0.4844384,-0.4969926,-0.3287136,-0.32144463,0.12364409,0.3189918,1,0.5598772033030264
2089,-0.2891464,-0.41253424,0.04003775,-0.25606793,-0.6284777,-0.2561036,0.24932778,0.7822783,0.8152174,-0.5483169,-0.2024719,-0.25686893,-0.21847399,-0.25347626,-0.21847399,-0.24944426,-0.12026509,-0.4844384,-0.4969926,-0.3287136,-0.6820627,0.12364409,-0.58096445,1,0.41556660444787175
2137,-0.6090709,-0.41253424,0.04003775,-0.25606793,-0.74474937,-0.2561036,0.24932778,0.7822783,0.8152174,-0.5483169,-0.17019612,-0.5577968,-1.249632,-1.1349084,-1.249632,-0.24944426,-0.123194955,-0.4844384,-0.4969926,-0.3287136,-0.20323732,0.12364409,-1.1809354,1,0.1987930726911396
2138,-0.6090709,-0.41253424,0.04003775,-0.22326696,-0.74474937,-0.22330233,1.5166258,0.03698576,0.10743946,-0.5483169,-0.17019612,-0.33894014,1.5111312,1.7066315,1.5111312,-0.24944426,-0.11042912,-0.4844384,-0.4969926,-0.3287136,-0.08203197,0.12364409,0.019006386,1,0.9950342840303577
2141,0.19074038,-0.41253424,0.04003775,-0.25606793,-0.6284777,-0.2561036,0.24932778,0.01541793,0.08784404,-0.5483169,-0.2024719,-0.3936543,-1.0734458,-0.97978455,-1.0734458,-0.24944426,-0.11252189,-0.4844384,-0.4969926,-0.3287136,-0.41395473,0.12364409,-1.1809354,1,0.16929318714322825
2149,-0.2891464,-0.41253424,0.04003775,-0.22326696,-0.6284777,-0.22330233,1.5166258,-0.17642866,-0.19724192,-0.5483169,-0.2024719,-0.5304397,-1.249632,-1.1349084,-1.249632,-0.24944426,-0.122567125,-0.4844384,-0.4969926,-0.3287136,-0.67306864,0.12364409,-1.1809354,1,0.9760049135107084
2158,-0.6090709,0.06887549,0.04003775,-0.22326696,-0.6284777,-0.22330233,1.5166258,-0.7292734,-0.23229964,-0.32415196,-0.2024719,-0.36629722,-0.94026923,-0.8431523,-0.94026923,-0.2786843,-0.040949523,-0.014803675,0.41959134,-0.27560592,-0.6812061,0.12364409,0.019006386,1,0.9731047193557407
2159,-0.6090709,0.06887549,0.04003775,-0.22326696,-0.39593452,-0.22330233,1.5166258,-0.2189798,0.380588,-0.32415196,-0.186334,-0.25686893,-0.66485345,-0.57296973,-0.66485345,-0.2786843,-0.12047437,-0.014803675,0.41959134,-0.27560592,-0.20323732,-8.841114,-0.28097907,1,0.9999981108533125
2160,-0.6090709,0.06887549,0.04003775,-0.22326696,-0.39593452,-0.22330233,1.5166258,-0.20188856,0.15478729,-0.32415196,-0.186334,-0.25686893,-0.66485345,-0.57296973,-0.66485345,-0.2786843,-0.12047437,-0.014803675,0.41959134,-0.27560592,-0.20323732,-8.841114,-0.28097907,1,0.9999978100438187
2161,-0.6090709,0.06887549,0.04003775,-0.22326696,-0.39593452,-0.22330233,1.5166258,-0.20188856,0.15478729,-0.32415196,-0.186334,-0.3936543,-0.6972643,-0.60995287,-0.6972643,-0.2786843,-0.12047437,-0.014803675,0.41959134,-0.27560592,-0.20323732,-8.841114,-0.28097907,1,0.999997667731857
2162,-0.44910866,0.06887549,0.04003775,-0.25606793,-0.74474937,-0.2561036,0.24932778,0.7822783,0.8152174,-0.32415196,-0.17019612,-0.50308263,-0.40971363,-0.37880808,-0.40971363,-0.2786843,-0.122776404,-0.014803675,0.41959134,-0.27560592,0.93258095,0.12364409,-0.8809499,1,0.4548668524513387
