"data_dir","result_dir","num_run","balance_data","feaSelect","correlate","eps","min_Pts","k","MLmodel","select_method","LDF_r",
../data/,../result_data/,10,NO,DBSCAN,Euclidean,26,1,9,LR,std,5,F109,F77,F134,F5,F105,F34,F18,F22,F131,F46,F120,F64,F95,F16,F72,F108,F12,F118,F102,F2,F45,F137,F36,F79,F19,F10,F35,F103,F84,F66,F62,F67,F6,F107,F3,F1,F9,F117,F83,F128,F116,F94,F13,F8,F114,F61,F42,F119,F104,F37,F73,F101,F41,F65,F4,F23,F40,F7,F17,F130,F43,F14,F0-NA,F11,F71,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,26,1,9,LR,std,5,F0-NA,F8,F66,F42,F43,F37,F104,F2,F84,F9,F102,F14,F120,F17,F72,F79,F61,F108,F18,F36,F35,F118,F73,F65,F94,F62,F95,F22,F41,F23,F34,F134,F4,F77,F137,F109,F114,F67,F16,F46,F101,F1,F128,F105,F116,F107,F3,F83,F5,F6,F40,F11,F64,F117,F119,F103,F7,F10,F131,F71,F13,F45,F12,F19,F130,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,26,1,9,LR,std,5,F9,F35,F7,F77,F66,F12,F79,F41,F11,F119,F114,F134,F103,F131,F109,F107,F16,F83,F95,F13,F104,F118,F34,F0-NA,F116,F120,F72,F108,F36,F40,F102,F64,F71,F5,F65,F3,F101,F105,F8,F18,F6,F73,F42,F23,F94,F37,F1,F19,F14,F43,F46,F84,F4,F128,F117,F62,F10,F67,F2,F45,F17,F137,F61,F130,F22,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,26,1,9,LR,std,5,F5,F1,F95,F83,F16,F108,F84,F10,F65,F109,F128,F114,F45,F117,F66,F13,F94,F11,F6,F72,F35,F37,F46,F41,F120,F22,F62,F36,F77,F67,F71,F9,F79,F64,F18,F134,F102,F34,F2,F103,F4,F0-NA,F3,F61,F130,F8,F17,F101,F19,F131,F116,F14,F43,F137,F105,F107,F104,F73,F7,F118,F23,F12,F40,F42,F119,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,26,1,9,LR,std,5,F117,F102,F41,F11,F64,F66,F35,F36,F120,F40,F1,F119,F105,F101,F9,F79,F118,F23,F4,F18,F17,F94,F45,F61,F83,F72,F137,F7,F107,F3,F16,F134,F43,F84,F14,F130,F37,F104,F46,F62,F108,F2,F116,F12,F77,F5,F95,F67,F19,F13,F128,F22,F103,F34,F6,F10,F109,F42,F0-NA,F71,F65,F131,F73,F8,F114,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,26,1,9,LR,std,5,F84,F19,F64,F72,F4,F1,F11,F95,F79,F41,F102,F94,F130,F119,F71,F109,F66,F10,F0-NA,F62,F118,F7,F103,F117,F114,F77,F46,F34,F13,F12,F35,F23,F9,F17,F83,F73,F22,F40,F101,F5,F18,F3,F116,F65,F131,F120,F2,F128,F137,F14,F45,F43,F104,F107,F67,F108,F36,F42,F16,F37,F6,F61,F134,F105,F8,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,26,1,9,LR,std,5,F16,F10,F120,F117,F1,F84,F37,F66,F40,F11,F61,F73,F130,F131,F72,F17,F23,F105,F94,F71,F12,F116,F134,F95,F102,F77,F3,F46,F119,F13,F9,F104,F67,F103,F35,F8,F36,F128,F137,F4,F62,F19,F83,F6,F107,F64,F118,F34,F108,F14,F0-NA,F42,F101,F109,F41,F22,F114,F5,F2,F43,F79,F65,F18,F45,F7,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,26,1,9,LR,std,5,F95,F2,F41,F77,F66,F120,F107,F102,F46,F104,F40,F108,F42,F101,F35,F117,F34,F64,F16,F72,F19,F0-NA,F79,F62,F37,F119,F9,F8,F61,F6,F118,F103,F83,F7,F134,F13,F128,F65,F10,F12,F109,F84,F114,F131,F94,F22,F130,F67,F116,F105,F3,F36,F1,F43,F71,F14,F137,F18,F4,F23,F73,F45,F11,F17,F5,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,26,1,9,LR,std,5,F41,F66,F13,F12,F119,F19,F107,F79,F120,F5,F134,F73,F94,F137,F16,F11,F35,F101,F62,F14,F18,F0-NA,F95,F17,F8,F34,F131,F77,F36,F2,F116,F102,F109,F7,F117,F43,F23,F130,F114,F37,F105,F118,F40,F9,F84,F108,F72,F6,F103,F67,F83,F10,F45,F61,F4,F104,F42,F65,F46,F71,F64,F3,F128,F1,F22,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,26,1,9,LR,inclass_corr,5,F37,F130,F121,F3,F136,F104,F10,F61,F113,F77,F5,F83,F84,F117,F94,F16,F35,F116,F46,F114,F118,F101,F108,F36,F42,F9,F11,F4,F2,F134,F95,F119,F12,F40,F107,F71,F41,F34,F14,F67,F19,F45,F64,F73,F7,F105,F72,F129,F43,F62,F137,F8,F6,F131,F17,F128,F65,F109,F22,F0-NA,F23,F18,F13,F103,F1,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,26,1,9,LR,inclass_corr,5,F42,F109,F136,F61,F128,F108,F14,F34,F35,F137,F84,F121,F71,F104,F1,F105,F95,F65,F19,F18,F6,F41,F9,F16,F77,F129,F8,F72,F83,F10,F17,F94,F40,F7,F117,F116,F45,F23,F64,F4,F62,F103,F73,F5,F46,F118,F130,F107,F13,F67,F2,F0-NA,F113,F37,F119,F134,F101,F114,F3,F43,F36,F11,F12,F22,F131,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,26,1,9,LR,inclass_corr,5,F5,F108,F22,F129,F121,F61,F83,F35,F23,F116,F77,F118,F62,F13,F45,F6,F136,F41,F117,F9,F12,F109,F72,F16,F14,F113,F34,F8,F137,F37,F17,F7,F94,F114,F95,F107,F73,F84,F131,F3,F11,F10,F40,F134,F0-NA,F64,F71,F19,F67,F119,F4,F128,F130,F65,F101,F18,F43,F103,F104,F36,F2,F1,F42,F46,F105,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,26,1,9,LR,inclass_corr,5,F84,F94,F109,F71,F128,F46,F16,F83,F18,F136,F116,F121,F113,F34,F5,F8,F130,F114,F117,F1,F129,F64,F35,F36,F40,F108,F0-NA,F119,F101,F41,F77,F2,F104,F95,F10,F107,F72,F4,F6,F19,F65,F11,F103,F137,F134,F62,F118,F13,F23,F43,F3,F37,F14,F12,F22,F9,F61,F131,F73,F17,F67,F105,F42,F45,F7,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,26,1,9,LR,inclass_corr,5,F41,F94,F35,F116,F84,F23,F136,F83,F0-NA,F114,F34,F121,F105,F62,F129,F103,F64,F37,F95,F77,F109,F4,F10,F13,F17,F42,F131,F104,F46,F19,F5,F12,F8,F6,F36,F7,F130,F113,F18,F101,F16,F137,F45,F3,F1,F108,F67,F117,F65,F22,F119,F40,F2,F134,F11,F72,F61,F73,F128,F71,F43,F14,F107,F9,F118,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,26,1,9,LR,inclass_corr,5,F14,F62,F3,F84,F107,F72,F4,F77,F95,F136,F46,F1,F137,F36,F117,F41,F10,F11,F71,F130,F108,F121,F103,F64,F113,F94,F0-NA,F42,F129,F16,F18,F34,F22,F37,F104,F118,F114,F83,F35,F131,F40,F13,F17,F12,F109,F116,F67,F101,F43,F19,F105,F9,F73,F2,F45,F23,F119,F5,F134,F8,F65,F7,F61,F6,F128,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,26,1,9,LR,inclass_corr,5,F1,F16,F130,F36,F128,F72,F46,F108,F109,F35,F41,F3,F136,F121,F22,F17,F77,F23,F83,F137,F62,F13,F113,F131,F8,F45,F94,F34,F73,F12,F103,F129,F114,F11,F95,F5,F0-NA,F7,F107,F19,F9,F65,F101,F104,F84,F105,F6,F119,F134,F2,F37,F4,F10,F117,F18,F67,F40,F14,F43,F71,F61,F118,F64,F116,F42,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,26,1,9,LR,inclass_corr,5,F61,F42,F35,F77,F14,F136,F121,F131,F73,F83,F43,F64,F62,F9,F108,F129,F71,F17,F116,F65,F117,F94,F3,F45,F22,F41,F23,F13,F107,F19,F134,F113,F10,F2,F18,F46,F137,F1,F12,F118,F16,F84,F34,F37,F101,F72,F7,F103,F119,F95,F130,F104,F109,F6,F4,F11,F36,F128,F5,F40,F8,F114,F67,F105,F0-NA,
../data/,../result_data/,10,NO,DBSCAN,Euclidean,26,1,9,LR,inclass_corr,5,F0-NA,F43,F1,F10,F45,F107,F113,F95,F121,F5,F103,F84,F104,F94,F83,F46,F116,F114,F136,F105,F61,F130,F41,F101,F22,F119,F77,F11,F137,F109,F12,F4,F117,F35,F62,F42,F17,F108,F40,F23,F72,F37,F34,F129,F6,F8,F131,F134,F128,F36,F13,F71,F73,F65,F16,F14,F9,F118,F7,F67,F19,F64,F2,F18,F3,
