"data_dir","result_dir","num_run","balance_data","feaSelect","correlate","eps","min_Pts","k","MLmodel","select_method","LDF_r","TN","FP","FN","TP","accuracy","precision","recall","F1","AUC","F_MEASURE","G_MEASURE","MCC",
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,6,LR,LDF,10,203.4,1.2,5.4,28.9,0.9723733779824194,0.9601328903654486,0.8425655976676385,0.8975155279503106,0.9183709093393455,0.8975155279503106,0.9120963011925931,0.8841407460104181,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,7,LR,LDF,10,202.6,2.0,4.8,29.5,0.9715362076182502,0.9365079365079365,0.8600583090379009,0.8966565349544073,0.9252852360456376,0.8966565349544073,0.920562993266014,0.8812594527077785,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,8,LR,LDF,10,202.4,2.2,4.7,29.6,0.9711176224361658,0.9308176100628931,0.8629737609329445,0.8956127080181543,0.9262668238026917,0.8956127080181543,0.9218062419605985,0.8797282412294711,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,9,LR,LDF,10,202.8,1.8,5.4,28.9,0.969861866889912,0.9413680781758957,0.8425655976676385,0.8892307692307693,0.91707556193209,0.8892307692307693,0.9108600681639105,0.8736460505522157,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,10,LR,LDF,10,202.2,2.4,5.2,29.1,0.9681875261615739,0.9238095238095239,0.8483965014577259,0.8844984802431611,0.9185533237685318,0.8844984802431611,0.9130070476953013,0.8671465413604315,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,11,LR,LDF,10,202.5,2.1,4.8,29.5,0.9711176224361657,0.9335443037974683,0.8600583090379009,0.8952959028831563,0.9250017080002733,0.8952959028831563,0.9203517326646868,0.8795702601724196,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,12,LR,LDF,10,202.3,2.3,5.2,29.1,0.9686061113436585,0.9267515923566879,0.8483965014577259,0.8858447488584476,0.9187996174079387,0.8858447488584476,0.9132155668883676,0.8688241897110172,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,13,LR,LDF,10,202.1,2.5,5.1,29.2,0.9681875261615739,0.9211356466876972,0.8513119533527698,0.8848484848484849,0.9197403839584615,0.8848484848484849,0.9144831807598586,0.8673321814176246,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,14,LR,LDF,10,201.8,2.8,4.9,29.4,0.9677689409794893,0.9130434782608696,0.8571428571428572,0.8842105263157896,0.9219078363052539,0.8842105263157896,0.9172032421786229,0.8660938713185643,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,15,LR,LDF,10,201.6,3.0,4.8,29.5,0.9673503557974047,0.9076923076923077,0.8600583090379009,0.8832335329341318,0.9228906196624992,0.8832335329341318,0.9184453514823274,0.8646957142383241,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,16,LR,LDF,10,201.6,3.0,4.8,29.5,0.9673503557974047,0.9076923076923077,0.8600583090379009,0.8832335329341318,0.9228906196624992,0.8832335329341318,0.9184453514823274,0.8646957142383241,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,17,LR,LDF,10,201.6,3.0,4.8,29.5,0.9673503557974047,0.9076923076923077,0.8600583090379009,0.8832335329341318,0.9228906196624992,0.8832335329341318,0.9184453514823274,0.8646957142383241,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,18,LR,LDF,10,201.6,3.0,4.8,29.5,0.9673503557974047,0.9076923076923077,0.8600583090379009,0.8832335329341318,0.9228906196624992,0.8832335329341318,0.9184453514823274,0.8646957142383241,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,19,LR,LDF,10,201.6,3.0,4.9,29.4,0.9669317706153202,0.9074074074074074,0.8571428571428572,0.8815592203898052,0.921420031427205,0.8815592203898052,0.9167803547066848,0.8628334894950824,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,20,LR,LDF,10,201.5,3.1,4.8,29.5,0.9669317706153202,0.9049079754601227,0.8600583090379009,0.8819133034379671,0.9226467172234749,0.8819133034379671,0.9182329701903508,0.8630784301701564,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,21,LR,LDF,10,201.5,3.1,4.8,29.5,0.9669317706153202,0.9049079754601227,0.8600583090379009,0.8819133034379671,0.9226467172234749,0.8819133034379671,0.9182329701903508,0.8630784301701564,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,22,LR,LDF,10,201.6,3.0,4.8,29.5,0.9673503557974047,0.9076923076923077,0.8600583090379009,0.8832335329341318,0.9228906196624992,0.8832335329341318,0.9184453514823274,0.8646957142383241,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,23,LR,LDF,10,201.5,3.1,4.8,29.5,0.9669317706153202,0.9049079754601227,0.8600583090379009,0.8819133034379671,0.9226467172234749,0.8819133034379671,0.9182329701903508,0.8630784301701564,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,24,LR,LDF,10,201.5,3.1,4.8,29.5,0.9669317706153202,0.9049079754601227,0.8600583090379009,0.8819133034379671,0.9226467172234749,0.8819133034379671,0.9182329701903508,0.8630784301701564,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,25,LR,LDF,10,201.5,3.1,4.8,29.5,0.9669317706153202,0.9049079754601227,0.8600583090379009,0.8819133034379671,0.9226467172234749,0.8819133034379671,0.9182329701903508,0.8630784301701564,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,26,LR,LDF,10,201.4,3.2,4.6,29.7,0.9673503557974048,0.9027355623100304,0.8658892128279884,0.8839285714285714,0.9252599576415934,0.8839285714285714,0.9213316657219608,0.8651958233855649,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,27,LR,LDF,10,201.4,3.2,4.8,29.5,0.9665131854332356,0.9021406727828746,0.8600583090379009,0.8805970149253731,0.9223596023775364,0.8805970149253731,0.9180204763391049,0.861468036905702,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,28,LR,LDF,10,200.9,3.7,4.5,29.8,0.9656760150690666,0.8895522388059701,0.8688046647230322,0.8790560471976402,0.9254210220673637,0.8790560471976402,0.9219037646433811,0.8591405152726627,
../data/,../result_data/,5,NO,recurElimination,Euclidean,11,1,29,LR,LDF,10,200.5,4.1,4.5,29.8,0.9640016743407284,0.8790560471976402,0.8688046647230322,0.8739002932551321,0.9244826467172237,0.8739002932551321,0.9210411716148089,0.8529250040365741,
